#---------------------------------
#  col1  col2  col3  col4  col5
  19.000000    2.109023    2.101922    0.000000    0.000000
  19.010000    2.109470    1.050765    0.000000    1.056750
  19.020000    1.054338    2.101546    3.121281    0.000000
  19.030000    0.000000    1.050742    0.000000    0.000000
  19.040000    2.109261    1.050837    1.040194    0.000000
  19.050000    0.000000    2.101878    0.000000    1.056851
  19.060000    1.054221    0.000000    0.000000    0.000000
  19.070000    0.000000    1.050706    0.000000    2.113488
  19.080000    1.054630    0.000000    1.040685    1.056614
  19.090000    3.163438    2.102229    1.040674    0.000000
  19.100000    0.000000    4.203705    0.000000    0.000000
  19.110000    1.054673    0.000000    2.081020    0.000000
  19.120000    2.109039    0.000000    2.081234    0.000000
  19.130000    1.054543    2.102051    2.081560    0.000000
  19.140000    1.054508    1.050981    1.040320    1.056929
  19.150000    0.000000    2.102301    3.121094    0.000000
  19.160000    2.109755    2.101647    2.081049    0.000000
  19.170000    3.163905    0.000000    3.121617    4.226896
  19.180000    1.054563    3.152875    1.040780    1.056468
  19.190000    2.109340    2.102094    0.000000    1.056700
  19.200000    1.054878    2.101672    1.040423    3.170157
  19.210000    1.054563    2.101922    1.040780    4.227794
  19.220000    2.108774    1.050774    2.080950    1.057100
  19.230000    2.109817    1.050774    4.161855    3.170581
  19.240000    5.273042    2.101729    0.000000    2.113542
  19.250000    1.054640    2.101612    2.080703    1.056612
  19.260000    2.109039    1.051085    2.081062    0.000000
  19.270000    2.109110    1.050834    3.121241    1.056442
  19.280000    5.272712    0.000000    3.121132    0.000000
  19.290000    3.163984    3.152550    1.040685    0.000000
  19.300000    4.218266    2.102640    4.162015    0.000000
  19.310000    3.163823    1.051085    3.121263    0.000000
  19.320000    5.272605    2.102026    2.080828    1.056870
  19.330000    1.054559    0.000000    0.000000    4.226852
  19.340000    3.163904    4.203430    3.121743    2.114337
  19.350000    3.163811    2.102159    1.040423    3.170173
  19.360000    1.054563    0.000000    2.080655    1.056468
  19.370000    2.109344    0.000000    0.000000    2.113385
  19.380000    4.217984    1.051320    5.202278    0.000000
  19.390000    1.054559    1.050909    1.040292    1.056609
  19.400000    3.163021    2.102000    3.121295    2.113585
  19.410000    6.327181    2.101632    6.243794    0.000000
  19.420000    1.054508    1.050781    5.203027    1.056851
  19.430000    2.109475    2.101739    6.243155    1.056870
  19.440000    2.108951    1.050781    3.121518    1.056615
  19.450000    3.163138    0.000000    3.121033    3.170539
  19.460000    5.273065    2.101665    1.040423    2.112808
  19.470000    3.163830    2.101802    2.081340    3.170472
  19.480000    2.109687    1.051320    1.040524    0.000000
  19.490000    1.054880    4.203953    8.323862    5.283683
  19.500000    2.109019    4.203343    3.121059    3.170581
  19.510000    4.218106    1.050781    6.242604    2.113607
  19.520000    7.381915    3.152385    7.283470    2.113710
  19.530000    3.163373    3.152260    6.243124    1.056700
  19.540000    2.109473    1.050834    5.202251    4.226810
  19.550000    4.218632    2.102101    7.283742    3.170405
  19.560000    5.272657    2.102283    3.121517    1.056870
  19.570000    4.218056    1.050867    1.040780    2.112860
  19.580000    5.273000    2.102143    3.122060    1.056700
  19.590000    1.054887    3.152899    6.242433    0.000000
  19.600000    3.164239    4.203183    5.202560    4.226742
  19.610000    3.164085    3.153049    6.242712    5.283097
  19.620000    0.000000    3.153467    3.121117    1.056851
  19.630000    7.382026    3.153138    9.363502    3.169944
  19.640000    2.109069    3.153304    5.202019    4.227588
  19.650000    4.218687    3.152994    2.080757    6.340817
  19.660000    1.054887    4.203323    6.242950    3.170777
  19.670000    6.327153    4.204299    2.080974    0.000000
  19.680000    2.109474    4.204264    0.000000    0.000000
  19.690000    6.328733    3.153272    0.000000    2.113353
  19.700000    4.218062    1.050837    5.203099    1.056722
  19.710000    5.273154    1.050706    5.202131    7.397603
  19.720000    6.328118    4.203491    2.081009    3.169688
  19.730000    4.218314    0.000000    4.162067    2.113335
  19.740000    2.109441    2.102361    5.202249    2.113191
  19.750000    10.546208    2.101598    3.122340    2.113593
  19.760000    4.218133    1.050867    3.122309    3.170045
  19.770000    3.163415    2.101395    7.283463    6.340529
  19.780000    5.272792    2.101911    2.081076    5.283301
  19.790000    1.054672    3.152550    2.080718    2.112857
  19.800000    4.218547    2.101519    4.162209    5.283826
  19.810000    3.163333    1.050915    6.243325    1.056970
  19.820000    7.381388    3.153313    5.202146    1.056750
  19.830000    6.327535    2.102453    0.000000    3.170350
  19.840000    5.272944    4.204282    6.242698    4.227162
  19.850000    0.000000    1.050909    4.162253    4.226593
  19.860000    4.218752    5.254324    0.000000    1.056609
  19.870000    3.163585    4.203429    0.000000    5.282749
  19.880000    6.327869    3.153042    6.242931    3.170166
  19.890000    3.163478    4.203183    0.000000    2.113678
  19.900000    4.218661    3.153508    4.162471    4.227246
  19.910000    4.218367    2.102159    4.161964    1.056859
  19.920000    4.218460    2.101730    2.080967    4.227252
  19.930000    1.054540    2.101729    1.040401    3.169660
  19.940000    2.109116    2.101729    1.040780    3.170204
  19.950000    3.162869    1.050745    5.202531    4.227586
  19.960000    3.163778    3.152840    3.121594    0.000000
  19.970000    3.163412    3.152612    2.080760    1.056424
  19.980000    3.164060    3.152783    1.040334    3.170354
  19.990000    3.163611    3.153468    0.000000    2.113330
  20.000000    4.217911    2.102504    3.121104    0.000000
  20.010000    1.054673    1.050683    1.040292    0.000000
  20.020000    3.163496    3.152719    0.000000    4.226862
  20.030000    2.109174    1.051133    2.081437    3.170216
  20.040000    1.054672    2.101608    0.000000    1.056851
  20.050000    1.054333    3.152510    2.080577    2.113859
  20.060000    5.273309    3.153186    3.121845    3.169858
  20.070000    2.109109    3.153368    2.081220    1.056630
  20.080000    2.108816    1.051085    2.080945    1.056762
  20.090000    4.218289    0.000000    2.081136    4.227155
  20.100000    3.163691    0.000000    1.040405    3.169748
  20.110000    0.000000    0.000000    0.000000    2.112976
  20.120000    2.109094    2.101517    3.121407    1.056424
  20.130000    1.054308    2.101739    1.040783    0.000000
  20.140000    3.163992    2.102453    1.040401    0.000000
  20.150000    1.054777    2.101858    0.000000    1.056614
  20.160000    1.054640    0.000000    1.040674    3.170309
  20.170000    1.054887    2.102065    1.040568    1.057236
  20.180000    2.109225    2.101275    4.161780    1.056248
  20.190000    0.000000    0.000000    0.000000    2.113404
  20.200000    0.000000    0.000000    0.000000    3.170171
  20.210000    0.000000    1.050683    0.000000    0.000000
  20.220000    0.000000    0.000000    0.000000    1.056857
  20.230000    0.000000    0.000000    0.000000    1.056771
  20.240000    0.000000    0.000000    0.000000    0.000000
  20.250000    0.000000    0.000000    1.040391    2.113238
  20.260000    0.000000    0.000000    0.000000    1.056722
  20.270000    1.054540    0.000000    0.000000    0.000000
  20.280000    0.000000    1.050837    0.000000    0.000000
  20.290000    0.000000    1.050683    0.000000    0.000000
  20.300000    0.000000    0.000000    0.000000    0.000000
  20.310000    1.054563    0.000000    0.000000    0.000000
  20.320000    3.163964    1.050765    0.000000    0.000000
  20.330000    0.000000    0.000000    1.040194    0.000000
  20.340000    0.000000    0.000000    0.000000    0.000000
  20.350000    3.163759    0.000000    0.000000    0.000000
  20.360000    0.000000    0.000000    0.000000    0.000000
  20.370000    1.054635    0.000000    0.000000    0.000000
  20.380000    2.109194    0.000000    0.000000    0.000000
  20.390000    0.000000    1.050706    1.040566    0.000000
  20.400000    0.000000    0.000000    1.040474    0.000000
  20.410000    0.000000    0.000000    0.000000    0.000000
  20.420000    1.054563    0.000000    1.040674    0.000000
  20.430000    0.000000    0.000000    0.000000    1.056623
  20.440000    0.000000    1.050765    1.040334    2.113348
  20.450000    0.000000    0.000000    1.040405    0.000000
  20.460000    1.054221    1.051178    0.000000    1.056851
  20.470000    1.054596    0.000000    0.000000    0.000000
  20.480000    0.000000    2.102467    0.000000    0.000000
  20.490000    0.000000    0.000000    0.000000    1.056857
  20.500000    0.000000    0.000000    1.040535    0.000000
  20.510000    0.000000    0.000000    0.000000    0.000000
  20.520000    0.000000    0.000000    0.000000    0.000000
  20.530000    0.000000    0.000000    0.000000    0.000000
  20.540000    1.054630    0.000000    0.000000    0.000000
  20.550000    0.000000    0.000000    0.000000    1.056248
  20.560000    2.109079    0.000000    0.000000    0.000000
  20.570000    2.108894    0.000000    0.000000    0.000000
  20.580000    1.054635    1.051041    0.000000    0.000000
  20.590000    0.000000    0.000000    0.000000    0.000000
  20.600000    0.000000    0.000000    0.000000    0.000000
  20.610000    0.000000    0.000000    1.040407    0.000000
  20.620000    2.109029    0.000000    0.000000    0.000000
  20.630000    0.000000    0.000000    0.000000    1.056612
  20.640000    0.000000    0.000000    0.000000    1.057046
  20.650000    1.054930    0.000000    0.000000    0.000000
  20.660000    0.000000    0.000000    0.000000    0.000000
  20.670000    0.000000    0.000000    0.000000    0.000000
  20.680000    0.000000    0.000000    0.000000    0.000000
  20.690000    0.000000    0.000000    0.000000    0.000000
  20.700000    0.000000    2.102157    0.000000    0.000000
  20.710000    1.054563    0.000000    1.040423    0.000000
  20.720000    0.000000    0.000000    0.000000    0.000000
  20.730000    0.000000    0.000000    0.000000    1.056615
  20.740000    0.000000    0.000000    0.000000    0.000000
  20.750000    0.000000    0.000000    0.000000    1.056851
  20.760000    0.000000    0.000000    0.000000    1.056614
  20.770000    0.000000    0.000000    0.000000    1.056750
  20.780000    0.000000    0.000000    0.000000    0.000000
  20.790000    0.000000    0.000000    1.040524    0.000000
  20.800000    1.054139    0.000000    1.040566    0.000000
  20.810000    0.000000    0.000000    0.000000    0.000000
  20.820000    0.000000    0.000000    0.000000    0.000000
  20.830000    1.054554    1.050981    0.000000    0.000000
  20.840000    0.000000    1.050834    0.000000    0.000000
  20.850000    1.054673    0.000000    0.000000    0.000000
  20.860000    0.000000    0.000000    0.000000    0.000000
  20.870000    0.000000    1.051041    0.000000    0.000000
  20.880000    0.000000    0.000000    0.000000    0.000000
  20.890000    0.000000    0.000000    0.000000    0.000000
  20.900000    0.000000    0.000000    0.000000    0.000000
  20.910000    1.054540    0.000000    0.000000    0.000000
  20.920000    0.000000    0.000000    0.000000    0.000000
  20.930000    0.000000    1.051382    0.000000    0.000000
  20.940000    0.000000    0.000000    0.000000    2.113098
  20.950000    1.054338    0.000000    0.000000    0.000000
  20.960000    0.000000    0.000000    0.000000    1.057236
  20.970000    0.000000    0.000000    0.000000    0.000000
  20.980000    1.054887    0.000000    0.000000    0.000000
  20.990000    0.000000    0.000000    1.040334    1.057100
  21.000000    0.000000    1.051085    0.000000    0.000000
  21.010000    0.000000    0.000000    0.000000    0.000000
  21.020000    0.000000    0.000000    0.000000    0.000000
  21.030000    1.054930    0.000000    0.000000    0.000000
  21.040000    1.054880    1.051041    0.000000    0.000000
  21.050000    0.000000    0.000000    0.000000    0.000000
  21.060000    1.054398    0.000000    0.000000    0.000000
  21.070000    1.054596    0.000000    0.000000    0.000000
  21.080000    0.000000    0.000000    0.000000    1.057236
  21.090000    0.000000    0.000000    1.040401    0.000000
  21.100000    0.000000    0.000000    0.000000    0.000000
  21.110000    0.000000    0.000000    0.000000    0.000000
  21.120000    0.000000    0.000000    0.000000    0.000000
  21.130000    0.000000    0.000000    0.000000    1.056615
  21.140000    1.054596    0.000000    0.000000    0.000000
  21.150000    0.000000    0.000000    1.040320    1.056700
  21.160000    0.000000    0.000000    0.000000    0.000000
  21.170000    1.054139    0.000000    0.000000    0.000000
  21.180000    1.054777    0.000000    0.000000    0.000000
  21.190000    0.000000    0.000000    0.000000    2.113410
  21.200000    1.054277    0.000000    0.000000    0.000000
  21.210000    0.000000    0.000000    0.000000    0.000000
  21.220000    0.000000    0.000000    0.000000    0.000000
  21.230000    0.000000    0.000000    0.000000    0.000000
  21.240000    0.000000    0.000000    0.000000    0.000000
  21.250000    0.000000    0.000000    0.000000    0.000000
  21.260000    1.054221    1.050781    0.000000    2.113357
  21.270000    0.000000    0.000000    0.000000    0.000000
  21.280000    0.000000    1.050915    0.000000    0.000000
  21.290000    0.000000    0.000000    0.000000    0.000000
  21.300000    1.054563    0.000000    0.000000    0.000000
  21.310000    0.000000    0.000000    0.000000    0.000000
  21.320000    0.000000    1.050742    0.000000    0.000000
  21.330000    0.000000    0.000000    0.000000    0.000000
  21.340000    0.000000    0.000000    0.000000    0.000000
  21.350000    0.000000    0.000000    0.000000    0.000000
  21.360000    1.054333    0.000000    0.000000    0.000000
  21.370000    0.000000    0.000000    0.000000    0.000000
  21.380000    0.000000    0.000000    0.000000    0.000000
  21.390000    0.000000    0.000000    1.040674    0.000000
  21.400000    0.000000    1.050965    0.000000    0.000000
  21.410000    0.000000    0.000000    0.000000    0.000000
  21.420000    0.000000    0.000000    0.000000    0.000000
  21.430000    0.000000    0.000000    0.000000    0.000000
  21.440000    0.000000    0.000000    0.000000    1.057046
  21.450000    0.000000    0.000000    0.000000    0.000000
  21.460000    0.000000    0.000000    0.000000    0.000000
  21.470000    0.000000    0.000000    0.000000    1.056851
  21.480000    0.000000    1.051320    0.000000    0.000000
  21.490000    0.000000    0.000000    0.000000    0.000000
  21.500000    0.000000    0.000000    0.000000    0.000000
  21.510000    1.054777    0.000000    0.000000    0.000000
  21.520000    0.000000    0.000000    0.000000    0.000000
  21.530000    0.000000    0.000000    0.000000    0.000000
  21.540000    0.000000    0.000000    0.000000    0.000000
  21.550000    0.000000    0.000000    0.000000    0.000000
  21.560000    1.054878    0.000000    0.000000    0.000000
  21.570000    0.000000    0.000000    0.000000    0.000000
  21.580000    0.000000    0.000000    0.000000    0.000000
  21.590000    0.000000    0.000000    1.040391    0.000000
  21.600000    0.000000    0.000000    0.000000    0.000000
  21.610000    0.000000    0.000000    0.000000    0.000000
  21.620000    0.000000    0.000000    0.000000    0.000000
  21.630000    0.000000    0.000000    0.000000    0.000000
  21.640000    0.000000    0.000000    0.000000    1.056553
  21.650000    0.000000    0.000000    0.000000    0.000000
  21.660000    0.000000    0.000000    0.000000    0.000000
  21.670000    0.000000    0.000000    0.000000    0.000000
  21.680000    0.000000    0.000000    0.000000    0.000000
  21.690000    0.000000    0.000000    0.000000    0.000000
  21.700000    0.000000    0.000000    0.000000    0.000000
  21.710000    0.000000    0.000000    0.000000    0.000000
  21.720000    0.000000    0.000000    0.000000    0.000000
  21.730000    0.000000    0.000000    0.000000    0.000000
  21.740000    0.000000    0.000000    0.000000    0.000000
  21.750000    0.000000    0.000000    0.000000    0.000000
  21.760000    0.000000    0.000000    0.000000    0.000000
  21.770000    0.000000    0.000000    0.000000    0.000000
  21.780000    0.000000    0.000000    0.000000    0.000000
  21.790000    0.000000    0.000000    0.000000    0.000000
  21.800000    0.000000    0.000000    0.000000    0.000000
  21.810000    0.000000    0.000000    0.000000    0.000000
  21.820000    0.000000    0.000000    0.000000    0.000000
  21.830000    0.000000    0.000000    0.000000    0.000000
  21.840000    0.000000    0.000000    0.000000    0.000000
  21.850000    0.000000    0.000000    0.000000    0.000000
  21.860000    1.054559    0.000000    0.000000    0.000000
  21.870000    0.000000    1.051038    0.000000    0.000000
  21.880000    0.000000    1.050706    0.000000    0.000000
  21.890000    0.000000    0.000000    0.000000    0.000000
  21.900000    0.000000    0.000000    0.000000    0.000000
  21.910000    0.000000    0.000000    0.000000    0.000000
  21.920000    0.000000    0.000000    0.000000    0.000000
  21.930000    0.000000    0.000000    0.000000    0.000000
  21.940000    0.000000    0.000000    0.000000    0.000000
  21.950000    0.000000    0.000000    0.000000    0.000000
  21.960000    0.000000    0.000000    0.000000    0.000000
  21.970000    0.000000    0.000000    0.000000    0.000000
  21.980000    0.000000    0.000000    0.000000    0.000000
  21.990000    0.000000    0.000000    0.000000    0.000000
  22.000000    1.054586    0.000000    0.000000    0.000000
  22.010000    0.000000    0.000000    0.000000    0.000000
  22.020000    1.054540    0.000000    1.040380    0.000000
  22.030000    0.000000    0.000000    0.000000    0.000000
  22.040000    0.000000    0.000000    0.000000    1.056870
  22.050000    0.000000    0.000000    0.000000    0.000000
  22.060000    0.000000    0.000000    0.000000    0.000000
  22.070000    0.000000    0.000000    0.000000    0.000000
  22.080000    0.000000    0.000000    0.000000    0.000000
  22.090000    0.000000    0.000000    1.040783    0.000000
  22.100000    1.054640    0.000000    0.000000    0.000000
  22.110000    0.000000    0.000000    0.000000    0.000000
  22.120000    0.000000    0.000000    0.000000    0.000000
  22.130000    0.000000    0.000000    0.000000    1.056622
  22.140000    0.000000    0.000000    1.040657    0.000000
  22.150000    0.000000    0.000000    0.000000    0.000000
  22.160000    0.000000    0.000000    0.000000    0.000000
  22.170000    0.000000    1.050915    0.000000    0.000000
  22.180000    0.000000    0.000000    0.000000    0.000000
  22.190000    0.000000    0.000000    0.000000    0.000000
  22.200000    0.000000    1.050765    0.000000    0.000000
  22.210000    0.000000    0.000000    0.000000    0.000000
  22.220000    0.000000    0.000000    0.000000    0.000000
  22.230000    0.000000    0.000000    0.000000    0.000000
  22.240000    0.000000    0.000000    0.000000    0.000000
  22.250000    0.000000    0.000000    0.000000    0.000000
  22.260000    0.000000    0.000000    0.000000    0.000000
  22.270000    0.000000    0.000000    0.000000    0.000000
  22.280000    0.000000    1.050764    0.000000    0.000000
  22.290000    0.000000    0.000000    0.000000    0.000000
  22.300000    0.000000    0.000000    0.000000    0.000000
  22.310000    0.000000    0.000000    0.000000    0.000000
  22.320000    0.000000    0.000000    0.000000    0.000000
  22.330000    0.000000    0.000000    0.000000    0.000000
  22.340000    0.000000    0.000000    0.000000    0.000000
  22.350000    1.054887    0.000000    0.000000    0.000000
  22.360000    0.000000    0.000000    0.000000    0.000000
  22.370000    0.000000    0.000000    0.000000    0.000000
  22.380000    0.000000    0.000000    1.040298    0.000000
  22.390000    0.000000    0.000000    0.000000    0.000000
  22.400000    0.000000    0.000000    0.000000    0.000000
  22.410000    1.054930    0.000000    0.000000    0.000000
  22.420000    0.000000    1.050980    0.000000    0.000000
  22.430000    0.000000    0.000000    1.040460    0.000000
  22.440000    0.000000    0.000000    0.000000    0.000000
  22.450000    0.000000    0.000000    0.000000    0.000000
  22.460000    0.000000    0.000000    0.000000    0.000000
  22.470000    0.000000    0.000000    0.000000    0.000000
  22.480000    0.000000    0.000000    0.000000    0.000000
  22.490000    0.000000    0.000000    0.000000    0.000000
  22.500000    0.000000    0.000000    0.000000    0.000000
  22.510000    0.000000    0.000000    1.040407    0.000000
  22.520000    0.000000    0.000000    0.000000    0.000000
  22.530000    0.000000    0.000000    0.000000    0.000000
  22.540000    0.000000    0.000000    0.000000    0.000000
  22.550000    0.000000    0.000000    0.000000    0.000000
  22.560000    1.054887    0.000000    0.000000    0.000000
  22.570000    0.000000    0.000000    0.000000    1.056560
  22.580000    0.000000    0.000000    0.000000    0.000000
  22.590000    0.000000    0.000000    0.000000    0.000000
  22.600000    0.000000    0.000000    0.000000    0.000000
  22.610000    0.000000    0.000000    0.000000    0.000000
  22.620000    0.000000    0.000000    0.000000    0.000000
  22.630000    0.000000    0.000000    0.000000    0.000000
  22.640000    0.000000    0.000000    0.000000    0.000000
  22.650000    0.000000    0.000000    0.000000    0.000000
  22.660000    0.000000    0.000000    0.000000    0.000000
  22.670000    0.000000    0.000000    0.000000    0.000000
  22.680000    0.000000    0.000000    0.000000    0.000000
  22.690000    0.000000    0.000000    0.000000    0.000000
  22.700000    0.000000    0.000000    0.000000    0.000000
  22.710000    0.000000    0.000000    0.000000    0.000000
  22.720000    0.000000    0.000000    0.000000    0.000000
  22.730000    0.000000    0.000000    0.000000    1.057236
  22.740000    0.000000    0.000000    0.000000    0.000000
  22.750000    0.000000    0.000000    0.000000    0.000000
  22.760000    1.054563    0.000000    0.000000    1.056870
  22.770000    0.000000    0.000000    0.000000    0.000000
  22.780000    1.054635    0.000000    0.000000    0.000000
  22.790000    0.000000    0.000000    0.000000    0.000000
  22.800000    0.000000    0.000000    0.000000    0.000000
  22.810000    0.000000    0.000000    0.000000    1.056612
  22.820000    0.000000    0.000000    0.000000    0.000000
  22.830000    0.000000    0.000000    0.000000    0.000000
  22.840000    0.000000    0.000000    0.000000    0.000000
  22.850000    0.000000    0.000000    0.000000    0.000000
  22.860000    0.000000    0.000000    0.000000    0.000000
  22.870000    0.000000    0.000000    0.000000    0.000000
  22.880000    0.000000    0.000000    0.000000    0.000000
  22.890000    0.000000    0.000000    0.000000    0.000000
  22.900000    0.000000    0.000000    0.000000    0.000000
  22.910000    0.000000    0.000000    0.000000    0.000000
  22.920000    0.000000    0.000000    0.000000    0.000000
  22.930000    0.000000    0.000000    0.000000    0.000000
  22.940000    0.000000    0.000000    0.000000    0.000000
  22.950000    0.000000    1.050963    0.000000    0.000000
  22.960000    0.000000    0.000000    0.000000    0.000000
  22.970000    0.000000    0.000000    1.040292    1.056442
  22.980000    0.000000    0.000000    0.000000    0.000000
  22.990000    0.000000    0.000000    0.000000    0.000000
  23.000000    0.000000    0.000000    0.000000    0.000000
  23.010000    0.000000    1.051041    0.000000    0.000000
  23.020000    0.000000    0.000000    0.000000    0.000000
  23.030000    0.000000    0.000000    0.000000    0.000000
  23.040000    0.000000    0.000000    0.000000    0.000000
  23.050000    0.000000    0.000000    0.000000    0.000000
  23.060000    0.000000    0.000000    0.000000    0.000000
  23.070000    0.000000    0.000000    0.000000    0.000000
  23.080000    1.054476    2.101538    0.000000    0.000000
  23.090000    0.000000    0.000000    0.000000    0.000000
  23.100000    0.000000    1.050683    0.000000    0.000000
  23.110000    0.000000    0.000000    0.000000    0.000000
  23.120000    0.000000    0.000000    0.000000    0.000000
  23.130000    0.000000    0.000000    0.000000    0.000000
  23.140000    0.000000    0.000000    0.000000    0.000000
  23.150000    1.054308    0.000000    0.000000    0.000000
  23.160000    1.054887    0.000000    0.000000    0.000000
  23.170000    0.000000    0.000000    0.000000    0.000000
  23.180000    1.054801    0.000000    0.000000    0.000000
  23.190000    0.000000    0.000000    0.000000    0.000000
  23.200000    0.000000    0.000000    2.080703    0.000000
  23.210000    0.000000    0.000000    0.000000    0.000000
  23.220000    0.000000    0.000000    1.040783    0.000000
  23.230000    0.000000    0.000000    0.000000    0.000000
  23.240000    0.000000    0.000000    0.000000    0.000000
  23.250000    0.000000    0.000000    0.000000    1.056750
  23.260000    0.000000    0.000000    0.000000    0.000000
  23.270000    0.000000    1.050742    0.000000    0.000000
  23.280000    0.000000    0.000000    0.000000    0.000000
  23.290000    0.000000    0.000000    0.000000    0.000000
  23.300000    0.000000    0.000000    1.040590    0.000000
  23.310000    0.000000    1.050965    0.000000    0.000000
  23.320000    0.000000    0.000000    0.000000    0.000000
  23.330000    0.000000    0.000000    0.000000    0.000000
  23.340000    1.054277    0.000000    1.040194    1.056622
  23.350000    0.000000    0.000000    0.000000    0.000000
  23.360000    0.000000    0.000000    0.000000    0.000000
  23.370000    0.000000    0.000000    0.000000    0.000000
  23.380000    1.054540    0.000000    0.000000    0.000000
  23.390000    0.000000    1.050837    0.000000    0.000000
  23.400000    1.054508    3.153307    0.000000    0.000000
  23.410000    0.000000    0.000000    1.040590    1.056750
  23.420000    0.000000    0.000000    0.000000    0.000000
  23.430000    0.000000    0.000000    1.040421    0.000000
  23.440000    0.000000    0.000000    0.000000    1.056970
  23.450000    0.000000    0.000000    0.000000    1.056859
  23.460000    1.054878    0.000000    0.000000    0.000000
  23.470000    1.054540    0.000000    0.000000    0.000000
  23.480000    0.000000    0.000000    0.000000    0.000000
  23.490000    0.000000    0.000000    0.000000    0.000000
  23.500000    0.000000    0.000000    1.040407    0.000000
  23.510000    0.000000    0.000000    0.000000    0.000000
  23.520000    0.000000    0.000000    0.000000    1.056859
  23.530000    0.000000    0.000000    0.000000    0.000000
  23.540000    0.000000    0.000000    0.000000    0.000000
  23.550000    0.000000    0.000000    0.000000    0.000000
  23.560000    0.000000    0.000000    0.000000    0.000000
  23.570000    0.000000    0.000000    0.000000    1.056609
  23.580000    0.000000    0.000000    0.000000    0.000000
  23.590000    1.054635    0.000000    0.000000    0.000000
  23.600000    1.054398    0.000000    0.000000    0.000000
  23.610000    1.054554    0.000000    0.000000    0.000000
  23.620000    0.000000    0.000000    0.000000    0.000000
  23.630000    0.000000    2.101671    0.000000    0.000000
  23.640000    0.000000    0.000000    0.000000    0.000000
  23.650000    0.000000    0.000000    0.000000    0.000000
  23.660000    0.000000    0.000000    0.000000    0.000000
  23.670000    0.000000    0.000000    0.000000    0.000000
  23.680000    0.000000    0.000000    0.000000    0.000000
  23.690000    0.000000    0.000000    0.000000    0.000000
  23.700000    0.000000    0.000000    0.000000    0.000000
  23.710000    0.000000    0.000000    0.000000    0.000000
  23.720000    1.054308    0.000000    0.000000    0.000000
  23.730000    0.000000    0.000000    0.000000    0.000000
  23.740000    0.000000    0.000000    0.000000    0.000000
  23.750000    1.054930    0.000000    0.000000    0.000000
  23.760000    0.000000    0.000000    0.000000    0.000000
  23.770000    0.000000    0.000000    0.000000    0.000000
  23.780000    0.000000    0.000000    0.000000    0.000000
  23.790000    0.000000    0.000000    0.000000    0.000000
  23.800000    0.000000    0.000000    0.000000    0.000000
  23.810000    1.054596    0.000000    0.000000    0.000000
  23.820000    0.000000    0.000000    0.000000    0.000000
  23.830000    0.000000    0.000000    0.000000    0.000000
  23.840000    0.000000    0.000000    0.000000    0.000000
  23.850000    1.054398    0.000000    0.000000    0.000000
  23.860000    0.000000    0.000000    0.000000    0.000000
  23.870000    0.000000    0.000000    0.000000    0.000000
  23.880000    0.000000    0.000000    0.000000    0.000000
  23.890000    0.000000    0.000000    0.000000    0.000000
  23.900000    0.000000    0.000000    0.000000    0.000000
  23.910000    0.000000    0.000000    0.000000    0.000000
  23.920000    0.000000    0.000000    0.000000    0.000000
  23.930000    0.000000    0.000000    0.000000    0.000000
  23.940000    0.000000    0.000000    0.000000    0.000000
  23.950000    0.000000    0.000000    0.000000    0.000000
  23.960000    0.000000    0.000000    0.000000    0.000000
  23.970000    0.000000    0.000000    0.000000    0.000000
  23.980000    0.000000    0.000000    0.000000    0.000000
  23.990000    0.000000    0.000000    0.000000    0.000000
  24.000000    0.000000    0.000000    0.000000    0.000000
  24.010000    0.000000    0.000000    0.000000    0.000000
  24.020000    0.000000    0.000000    0.000000    0.000000
  24.030000    0.000000    0.000000    0.000000    0.000000
  24.040000    0.000000    0.000000    0.000000    0.000000
  24.050000    0.000000    0.000000    0.000000    0.000000
  24.060000    0.000000    0.000000    0.000000    0.000000
  24.070000    0.000000    0.000000    0.000000    0.000000
  24.080000    0.000000    0.000000    0.000000    0.000000
  24.090000    0.000000    0.000000    0.000000    0.000000
  24.100000    0.000000    0.000000    0.000000    0.000000
  24.110000    0.000000    0.000000    0.000000    1.056609
  24.120000    0.000000    0.000000    0.000000    0.000000
  24.130000    0.000000    0.000000    0.000000    0.000000
  24.140000    0.000000    0.000000    0.000000    0.000000
  24.150000    0.000000    0.000000    0.000000    0.000000
  24.160000    0.000000    0.000000    0.000000    0.000000
  24.170000    0.000000    0.000000    0.000000    0.000000
  24.180000    0.000000    0.000000    0.000000    0.000000
  24.190000    0.000000    0.000000    0.000000    0.000000
  24.200000    0.000000    0.000000    0.000000    0.000000
  24.210000    0.000000    0.000000    0.000000    0.000000
  24.220000    0.000000    0.000000    0.000000    0.000000
  24.230000    0.000000    0.000000    0.000000    0.000000
  24.240000    0.000000    0.000000    0.000000    0.000000
  24.250000    0.000000    0.000000    0.000000    0.000000
  24.260000    0.000000    0.000000    0.000000    0.000000
  24.270000    0.000000    0.000000    0.000000    0.000000
  24.280000    0.000000    0.000000    0.000000    0.000000
  24.290000    0.000000    0.000000    0.000000    0.000000
  24.300000    0.000000    0.000000    0.000000    0.000000
  24.310000    0.000000    0.000000    0.000000    0.000000
  24.320000    0.000000    0.000000    0.000000    0.000000
  24.330000    0.000000    0.000000    0.000000    0.000000
  24.340000    0.000000    0.000000    0.000000    0.000000
  24.350000    0.000000    0.000000    0.000000    0.000000
  24.360000    0.000000    1.050837    0.000000    0.000000
