#F /buffer/ld0132/Exafs/USERS/ELKE/GeO2.dat
#E 1371554237
#D Fri Jun 28 13:38:56 2013
#C experiment  User = opd01
#O0  samplez    omegax    omegay  solidstate     minix     miniy     miniz     sl03t
#O1    sl03b     sl03r     sl03l     dummy     sl01t     sl01b    dummy1   sl01gap
#O2  sl01off      mono      whip      tab1      tab2      tab3       xti       yti
#O3      hgt   pdslide     sl02l     sl02r   shutter     sl02b  beamstop     theta
#O4    omega      xeye     difz1     difz2   diftilt    difhgt   samplex   sampley
#O5 Mono  piz  POWDERmono    m_vert     sl01l     sl01r    sl01hg    sl01ho     piezo
#O6    mtest   spinner     blow1     blow2  
#C Fri Jun 28 13:41:45 2013.  do ToEXAFS.mac.
#C Fri Jun 28 13:42:05 2013.  Monochromator moved to E = 11.1025 KeV.

#S 1  zapline mono 10.3073 9.89985 7244 100 
#D Fri Jun 28 13:44:15 2013
#T 100  (ms)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G2 0
#Q 
#P0 1.25e-06 -0.19 -0.17 16 0.8 -5e-07 -7.5e-06 25.400002
#P1 19.900005 23.85 17.3 -127.466 38.224063 39.2 24.684375 77.424
#P2 -0.488 9.8998208 40 -1.1365 -0.95029948 -1.0415781 2.6600012 -0.01023379
#P3 -1.0424889 0.5 17.687812 -88.637812 0.99938125 -4.80094 -5 30.00001
#P4 0 30 2.46 2.46 0 2.46 -7.5e-07 0
#P5 78.623942 4.6116 -0.72625 47 35 82 6 0
#P6 7.573685 369 30 25 
#UMI0     Current AutoM      Shutter    
#UMI1      183.36    ON     FE open     
#UMI2 Refill in 26146 sec, Fill Mode: 7/8 multibunch / Message: Jun 28 09:04 Delivery:Next Refill at 21:00; 
#N 18
#L Mon    Det1  Det2  Det3  Det4  Det5  Det6  Ion1  MonEx  Ion2  Htime  MusstEnc1  MusstEnc3  MusstEnc4  TwoTheta  ZapEnergy  ZCryo  xmap_roi00
 12487 0 0 0 0 0 0 25985 12487 3517 99999 527842 598263 16 10.213896 11.149991 0 0
 12479 0 0 0 0 0 0 26001 12479 3517 100001 527751.5 598263 16 10.213444 11.150479 0 0
 12476 0 0 0 0 0 0 26023 12476 3522 100002 527660 598263 16 10.212986 11.150973 0 0
 12474 0 0 0 0 0 0 26018 12474 3521 99997 527570 598263 16 10.212536 11.15146 0 0
 12472 0 0 0 0 0 0 26037 12472 3526 100001 527480.5 598263 16 10.212089 11.151943 0 0
 12470 0 0 0 0 0 0 26030 12470 3523 100006 527389 598263 16 10.211631 11.152437 0 0
 12475 0 0 0 0 0 0 26028 12475 3525 99998 527298 598263 16 10.211176 11.152929 0 0
 12467 0 0 0 0 0 0 26006 12467 3524 99998 527206.5 598263 16 10.210718 11.153423 0 0
 12478 0 0 0 0 0 0 26022 12478 3525 100001 527115 598263 16 10.21026 11.153918 0 0
 12469 0 0 0 0 1 0 25999 12469 3523 100001 527020.5 598263 16 10.209788 11.154428 0 0
 12470 0 0 0 0 0 0 25992 12470 3522 100001 526933 598263 16 10.209351 11.154902 0 0
 12465 0 0 0 0 0 0 25958 12465 3520 99999 526845.5 598263 16 10.208913 11.155375 0 0
 12468 0 0 0 0 0 0 25936 12469 3518 99999 526752.5 598263 16 10.208448 11.155877 0 0
 12463 0 0 0 0 0 0 25913 12462 3517 100002 526664 598263 16 10.208006 11.156356 0 0
 12466 0 0 0 0 0 0 25870 12466 3512 100000 526573 598263 16 10.207551 11.156848 0 0
 12473 0 0 0 0 0 0 25836 12473 3507 100002 526482 598263 16 10.207096 11.15734 0 0
 12465 0 0 0 0 0 0 25756 12465 3500 99995 526392 598263 16 10.206646 11.157826 0 0
 12465 0 0 0 0 0 0 25687 12465 3491 100003 526301.5 598263 16 10.206193 11.158316 0 0
 12468 0 0 0 0 0 0 25595 12468 3479 100001 526210 598263 16 10.205736 11.158811 0 0
 12467 0 0 0 0 0 0 25505 12467 3472 100001 526118.5 598263 16 10.205278 11.159306 0 0
 12468 0 0 0 0 0 0 25393 12468 3460 99998 526025.5 598263 16 10.204813 11.159809 0 0
 12467 0 0 0 0 0 0 25309 12467 3446 100002 525936 598263 16 10.204366 11.160294 0 0
 12464 0 0 0 0 0 0 25231 12464 3440 99998 525848 598263 16 10.203926 11.160769 0 0
 12469 0 0 0 0 0 0 25172 12469 3432 100004 525755 598263 16 10.203461 11.161273 0 0
 12457 0 0 0 0 0 0 25090 12457 3423 99998 525666 598263 16 10.203016 11.161755 0 0
 12463 0 0 0 0 0 0 25041 12463 3419 99999 525579 598263 16 10.20258 11.162225 0 0
 12463 0 0 0 0 0 0 24995 12463 3412 100002 525488 598263 16 10.202126 11.162718 0 0
 12461 0 0 0 0 0 0 24949 12461 3410 99998 525395.5 598263 16 10.201663 11.163218 0 0
 12458 0 0 0 0 0 0 24889 12458 3402 99999 525304.5 598263 16 10.201208 11.163711 0 0
 12456 0 0 0 0 0 0 24830 12456 3399 100001 525212.5 598263 16 10.200748 11.164209 0 0
 12457 0 0 0 0 0 0 24752 12457 3388 100000 525122 598263 16 10.200295 11.1647 0 0
 12456 0 0 0 0 0 0 24684 12456 3377 100002 525035 598263 16 10.199861 11.165171 0 0
 12450 0 0 0 0 0 0 24570 12450 3367 99999 524943 598263 16 10.199401 11.165668 0 0
 12449 0 0 0 0 0 0 24480 12449 3356 100002 524850.5 598263 16 10.198938 11.166169 0 0
 12452 0 0 0 0 0 0 24371 12452 3346 100000 524762 598263 16 10.198496 11.166649 0 0
 12448 0 0 0 0 0 0 24268 12448 3329 100000 524672.5 598263 16 10.198049 11.167133 0 0
 12448 0 0 0 0 0 0 24147 12448 3317 100001 524581.5 598263 16 10.197594 11.167626 0 0
 12443 0 0 0 0 0 0 24018 12443 3300 100000 524490 598263 16 10.197136 11.168122 0 0
 12447 0 0 0 0 0 0 23892 12447 3288 99999 524399 598263 16 10.196681 11.168615 0 0
 12444 0 0 0 0 0 0 23763 12444 3270 100003 524309.5 598263 16 10.196234 11.169101 0 0
 12442 0 0 0 0 0 0 23635 12442 3258 100000 524218.5 598263 16 10.195778 11.169594 0 0
 12446 0 0 0 0 0 0 23500 12446 3241 99998 524126.5 598263 16 10.195318 11.170093 0 0
 12446 0 0 0 0 0 0 23398 12446 3227 100003 524035 598263 16 10.19486 11.170588 0 0
 12437 0 0 0 0 0 0 23268 12437 3212 100001 523944.5 598263 16 10.194408 11.171079 0 0
 12449 0 0 0 0 0 0 23179 12449 3202 100001 523855.5 598263 16 10.193963 11.171561 0 0
 12443 0 0 0 0 0 0 23064 12443 3187 99997 523765.5 598263 16 10.193513 11.17205 0 0
 12443 0 0 0 0 0 0 22988 12443 3180 100003 523676.5 598263 16 10.193069 11.172532 0 0
 12445 0 0 0 0 0 0 22890 12445 3169 99999 523586 598263 16 10.192616 11.173022 0 0
 12447 0 0 0 0 0 0 22822 12447 3157 99999 523494.5 598263 16 10.192159 11.173519 0 0
 12439 0 0 0 0 0 0 22745 12439 3150 100001 523403 598263 16 10.191701 11.174015 0 0
 12437 0 0 0 0 0 0 22681 12437 3144 99998 523311 598263 16 10.191241 11.174514 0 0
 12439 0 0 0 0 0 0 22634 12439 3139 100008 523218.5 598263 16 10.190779 11.175015 0 0
 12439 0 0 0 0 0 0 22591 12439 3135 99994 523131.5 598263 16 10.190343 11.175488 0 0
 12430 0 0 0 1 0 0 22566 12430 3133 100000 523046 598263 16 10.189916 11.175952 0 0
 12436 0 0 0 0 0 0 22534 12436 3128 99998 522951 598263 16 10.189441 11.176467 0 0
 12429 0 0 0 0 0 0 22523 12429 3128 100004 522855 598263 16 10.188961 11.176989 0 0
 12440 0 0 0 0 0 0 22517 12440 3130 100005 522767.5 598263 16 10.188523 11.177464 0 0
 12435 0 0 0 0 0 0 22522 12435 3128 99995 522681.5 598263 16 10.188093 11.17793 0 0
 12436 0 0 0 0 0 0 22523 12436 3130 100000 522590 598263 16 10.187635 11.178427 0 0
 12432 0 0 0 0 0 0 22531 12432 3134 99999 522499 598263 16 10.187181 11.178921 0 0
 12430 0 0 0 0 0 0 22552 12430 3134 100001 522407.5 598263 16 10.186724 11.179418 0 0
 12439 0 0 0 0 0 0 22556 12439 3136 100001 522316.5 598263 16 10.186268 11.179912 0 0
 12434 0 0 0 0 0 0 22576 12434 3137 99998 522225.5 598263 16 10.185813 11.180406 0 0
 12432 0 0 0 0 0 0 22589 12432 3144 100002 522134 598263 16 10.185356 11.180902 0 0
 12426 0 0 0 0 0 0 22593 12426 3142 99998 522042.5 598263 16 10.184898 11.181399 0 0
 12429 0 0 0 0 0 0 22620 12429 3148 100001 521952.5 598263 16 10.184448 11.181889 0 0
 12430 0 0 0 0 0 0 22642 12430 3150 100002 521864 598263 16 10.184006 11.182369 0 0
 12434 0 0 0 0 0 0 22666 12434 3155 100001 521775 598263 16 10.18356 11.182853 0 0
 12434 0 0 0 0 0 0 22671 12434 3156 99998 521685 598263 16 10.183111 11.183341 0 0
 12434 0 0 0 0 0 0 22691 12434 3159 100002 521592 598263 16 10.182646 11.183846 0 0
 12425 0 0 0 0 0 0 22693 12425 3161 100000 521501.5 598263 16 10.182194 11.184339 0 0
 12428 0 0 0 0 0 0 22713 12428 3164 100000 521412 598263 16 10.181746 11.184825 0 0
 12420 0 0 0 0 0 0 22718 12420 3165 100000 521319 598263 16 10.181281 11.18533 0 0
 12420 0 0 0 0 0 0 22724 12420 3165 99999 521224.5 598263 16 10.180808 11.185843 0 0
 12416 0 0 0 0 0 0 22729 12416 3168 99999 521134 598263 16 10.180356 11.186336 0 0
 12409 0 0 0 0 0 0 22720 12409 3166 100001 521048.5 598263 16 10.179929 11.186801 0 0
 12405 0 0 0 0 0 0 22717 12405 3168 100001 520957.5 598263 16 10.179473 11.187295 0 0
 12390 0 0 0 0 0 0 22678 12390 3164 99998 520863 598263 16 10.179001 11.187809 0 0
 12377 0 0 0 0 0 0 22668 12377 3163 100001 520775.5 598263 16 10.178563 11.188285 0 0
 12356 0 0 0 0 0 0 22600 12356 3154 100002 520688 598263 16 10.178125 11.188761 0 0
 12317 0 0 0 0 0 0 22538 12317 3149 99999 520596.5 598263 16 10.177669 11.189259 0 0
 12256 0 0 0 0 0 0 22410 12256 3132 100002 520506 598263 16 10.177216 11.189751 0 0
 12212 0 0 0 0 0 0 22316 12212 3122 100001 520414.5 598263 16 10.176759 11.190248 0 0
 12207 0 0 0 0 0 0 22316 12207 3123 99997 520324 598263 16 10.176306 11.190741 0 0
 12282 0 0 0 0 0 0 22418 12282 3134 100002 520233.5 598263 16 10.175854 11.191234 0 0
 12341 0 0 0 0 0 0 22529 12341 3153 100002 520142.5 598263 16 10.175398 11.191729 0 0
 12381 0 0 0 0 0 0 22586 12381 3159 100002 520052.5 598263 16 10.174949 11.192218 0 0
 12401 1 0 0 0 0 0 22611 12401 3160 99997 519963.5 598263 16 10.174503 11.192702 0 0
 12406 0 0 0 0 0 0 22622 12406 3168 100000 519874 598263 16 10.174056 11.19319 0 0
 12415 0 0 0 0 0 0 22643 12415 3168 100000 519783 598263 16 10.173601 11.193685 0 0
 12411 0 0 0 0 0 0 22631 12411 3170 100002 519691.5 598263 16 10.173143 11.194183 0 0
 12418 0 0 0 0 0 0 22655 12418 3171 99999 519599.5 598263 16 10.172684 11.194684 0 0
 12411 0 0 0 0 0 0 22656 12411 3171 100002 519510 598263 16 10.172235 11.195171 0 0
 12418 0 0 0 0 0 0 22672 12418 3175 99997 519419.5 598263 16 10.171783 11.195664 0 0
 12413 0 0 0 0 0 0 22675 12413 3176 100003 519327 598263 16 10.171321 11.196168 0 0
 12419 0 0 0 0 0 0 22694 12419 3180 100001 519235.5 598263 16 10.170863 11.196666 0 0
 12411 0 0 0 0 0 0 22696 12411 3180 99999 519146.5 598263 16 10.170419 11.197151 0 0
 12412 0 0 0 0 0 0 22714 12411 3182 100000 519056 598263 16 10.169966 11.197643 0 0
 12411 0 0 0 0 0 0 22717 12411 3181 100000 518965.5 598263 16 10.169514 11.198136 0 0
 12410 0 0 0 0 0 0 22739 12410 3188 99999 518877 598263 16 10.169071 11.198619 0 0
 12405 0 0 0 0 0 0 22760 12405 3191 100000 518785.5 598263 16 10.168613 11.199118 0 0
 12406 0 0 0 0 0 0 22777 12406 3193 100001 518693.5 598263 16 10.168154 11.199618 0 0
 12399 0 0 0 0 0 0 22804 12399 3198 99998 518602 598263 16 10.167696 11.200117 0 0
 12399 0 0 0 0 0 0 22836 12399 3203 99999 518513 598263 16 10.167251 11.200603 0 0
 12405 0 0 0 0 0 0 22859 12405 3206 100005 518423.5 598263 16 10.166803 11.20109 0 0
 12403 0 0 0 0 0 0 22881 12403 3208 100001 518333.5 598263 16 10.166353 11.201581 0 0
 12403 0 0 0 0 0 0 22919 12403 3215 100001 518241.5 598263 16 10.165894 11.202083 0 0
 12396 0 0 0 0 0 0 22950 12396 3220 100001 518147 598263 16 10.165421 11.202598 0 0
 12406 0 0 0 0 0 0 22976 12406 3226 100003 518057 598263 16 10.16497 11.203089 0 0
 12394 0 0 0 0 0 0 23004 12394 3227 99998 517968.5 598263 16 10.164528 11.203571 0 0
 12397 0 0 0 0 0 0 23042 12397 3232 100000 517879.5 598263 16 10.164083 11.204056 0 0
 12401 0 0 0 0 0 0 23065 12401 3239 100001 517790 598263 16 10.163636 11.204544 0 0
 12398 0 0 0 0 0 0 23102 12398 3245 100000 517698 598263 16 10.163176 11.205046 0 0
 12393 0 0 0 0 0 0 23126 12393 3247 99998 517605.5 598263 16 10.162713 11.205551 0 0
 12391 0 0 0 0 0 0 23163 12391 3253 100000 517516.5 598263 16 10.162269 11.206037 0 0
 12387 0 0 0 0 0 0 23178 12387 3255 100000 517427 598263 16 10.16182 11.206525 0 0
 12398 0 0 0 0 0 0 23208 12398 3259 100001 517334.5 598263 16 10.161358 11.207029 0 0
 12394 0 0 0 0 0 0 23223 12394 3265 100002 517245 598263 16 10.160911 11.207518 0 0
 12388 0 0 0 0 0 0 23245 12388 3264 99998 517156 598263 16 10.160466 11.208003 0 0
 12387 0 0 0 0 0 0 23247 12387 3267 100000 517064 598263 16 10.160006 11.208506 0 0
 12383 0 0 0 0 0 0 23251 12383 3267 100002 516974 598263 16 10.159555 11.208997 0 0
 12381 0 0 0 0 0 0 23268 12381 3270 100001 516882.5 598263 16 10.159099 11.209496 0 0
 12380 0 0 0 0 0 0 23287 12380 3273 100000 516789.5 598263 16 10.158633 11.210004 0 0
 12380 0 0 0 0 0 0 23302 12380 3276 99997 516701.5 598263 16 10.158194 11.210485 0 0
 12381 0 0 0 0 0 0 23316 12381 3280 100002 516611.5 598263 16 10.157743 11.210976 0 0
 12377 0 0 0 0 0 0 23338 12377 3282 100005 516520.5 598263 16 10.157289 11.211473 0 0
 12375 0 0 0 0 0 0 23354 12375 3285 99996 516427.5 598263 16 10.156823 11.211981 0 0
 12380 0 0 0 0 0 0 23381 12380 3288 100003 516334 598263 16 10.156356 11.212491 0 0
 12381 0 0 0 0 0 0 23396 12381 3289 99999 516246 598263 16 10.155916 11.212972 0 0
 12373 0 0 0 0 0 0 23419 12373 3293 99996 516158 598263 16 10.155476 11.213452 0 0
 12377 0 0 0 0 0 0 23439 12377 3297 99998 516067.5 598263 16 10.155024 11.213947 0 0
 12380 0 0 0 0 0 0 23476 12380 3304 100002 515978.5 598263 16 10.154578 11.214434 0 0
 12381 0 0 0 0 0 0 23490 12381 3304 99997 515889.5 598263 16 10.154133 11.21492 0 0
 12375 0 0 0 0 0 0 23508 12375 3308 99998 515796 598263 16 10.153666 11.21543 0 0
 12368 0 0 0 0 0 0 23532 12368 3316 100002 515705.5 598263 16 10.153214 11.215925 0 0
 12376 0 0 0 0 0 0 23566 12376 3322 100000 515617.5 598263 16 10.152773 11.216406 0 0
 12380 0 0 0 0 0 0 23596 12380 3324 100003 515526 598263 16 10.152316 11.216907 0 0
 12381 0 0 0 0 0 0 23627 12381 3328 99997 515434.5 598263 16 10.151858 11.217406 0 0
 12385 0 0 0 0 0 0 23656 12385 3332 100003 515343.5 598263 16 10.151403 11.217904 0 0
 12386 0 0 0 0 0 0 23674 12386 3334 99998 515251 598263 16 10.150941 11.21841 0 0
 12379 0 0 0 0 0 0 23702 12379 3342 100003 515161.5 598263 16 10.150494 11.218899 0 0
 12376 0 0 0 0 0 0 23731 12376 3346 100002 515072 598263 16 10.150045 11.219389 0 0
 12383 0 0 0 0 0 0 23762 12383 3348 100006 514982 598263 16 10.149596 11.219881 0 0
 12377 0 0 0 0 0 0 23776 12377 3353 99995 514894 598263 16 10.149156 11.220363 0 0
 12376 0 0 0 0 0 0 23799 12376 3358 100002 514801.5 598263 16 10.148693 11.220868 0 0
 12377 0 0 0 0 0 0 23826 12377 3362 100000 514710 598263 16 10.148236 11.221369 0 0
 12379 0 0 0 0 0 0 23849 12379 3365 100001 514620 598263 16 10.147786 11.221861 0 0
 12385 0 0 0 0 0 0 23871 12385 3366 100001 514527.5 598263 16 10.147324 11.222367 0 0
 12365 0 0 0 0 0 0 23860 12365 3369 100001 514436 598263 16 10.146866 11.222868 0 0
 12355 0 0 0 0 0 0 23860 12355 3368 100001 514346 598263 16 10.146416 11.22336 0 0
 12320 0 0 0 0 0 0 23817 12320 3363 99999 514256 598263 16 10.145966 11.223853 0 0
 12286 0 0 0 0 0 0 23784 12286 3361 99999 514165 598263 16 10.145511 11.224351 0 0
 12285 0 0 0 0 0 0 23809 12285 3365 99998 514075 598263 16 10.145061 11.224844 0 0
 12301 0 0 0 0 0 0 23896 12301 3375 99999 513985.5 598263 16 10.144613 11.225334 0 0
 12335 0 0 0 0 0 0 23984 12335 3386 99998 513896 598263 16 10.144166 11.225823 0 0
 12342 0 0 0 0 0 0 24038 12342 3397 100003 513805 598263 16 10.143711 11.226322 0 0
 12350 0 0 0 0 0 0 24065 12350 3403 99997 513714 598263 16 10.143256 11.22682 0 0
 12346 0 0 0 0 0 0 24095 12346 3407 99998 513623.5 598263 16 10.142803 11.227316 0 0
 12355 0 0 0 0 0 0 24132 12354 3411 100002 513534 598263 16 10.142356 11.227806 0 0
 12344 0 0 0 0 0 0 24164 12345 3417 99997 513444 598263 16 10.141906 11.228299 0 0
 12345 0 0 0 0 0 0 24194 12345 3419 100002 513352.5 598263 16 10.141448 11.228801 0 0
 12349 0 0 0 0 0 0 24228 12349 3428 100008 513261 598263 16 10.140991 11.229301 0 0
 12349 0 0 0 0 0 0 24258 12349 3427 99993 513171.5 598263 16 10.140543 11.229792 0 0
 12343 0 0 0 0 0 0 24267 12343 3429 100005 513085 598263 16 10.140111 11.230266 0 0
 12336 0 0 0 0 0 0 24286 12337 3435 99998 512997 598263 16 10.13967 11.230748 0 0
 12329 0 0 0 0 0 0 24270 12329 3432 100003 512907 598263 16 10.139221 11.231241 0 0
 12312 0 0 0 0 0 0 24270 12312 3431 99996 512815 598263 16 10.138761 11.231746 0 0
 12308 0 0 0 0 0 0 24278 12308 3436 100004 512727 598263 16 10.138321 11.232228 0 0
 12329 0 0 0 0 0 0 24326 12329 3445 100002 512640.5 598263 16 10.137888 11.232702 0 0
 12337 0 0 0 0 0 0 24364 12337 3448 100001 512549.5 598263 16 10.137433 11.233201 0 0
 12346 0 0 0 0 0 0 24393 12346 3451 100001 512459.5 598263 16 10.136983 11.233694 0 0
 12337 0 0 0 0 0 0 24407 12337 3453 99998 512372.5 598263 16 10.136548 11.234172 0 0
 12341 0 0 0 0 0 0 24415 12341 3457 100002 512288.5 598263 16 10.136128 11.234632 0 0
 12342 0 0 0 0 0 0 24421 12342 3459 100005 512204.5 598263 16 10.135708 11.235093 0 0
 12341 0 0 0 0 0 0 24432 12341 3463 99996 512123 598263 16 10.135301 11.235539 0 0
 12338 0 0 0 0 0 0 24447 12339 3464 100003 512041 598263 16 10.134891 11.23599 0 0
 12338 0 0 0 0 0 0 24472 12337 3467 100000 511961.5 598263 16 10.134493 11.236425 0 0
 12340 0 0 0 0 0 0 24473 12340 3469 99995 511886 598263 16 10.134116 11.23684 0 0
 12334 0 0 0 0 0 1 24480 12334 3470 100000 511811.5 598263 16 10.133743 11.237248 0 0
 12339 0 0 0 0 0 0 24501 12339 3473 99998 511741 598263 16 10.13339 11.237636 0 0
 12337 0 0 0 0 0 0 24502 12337 3475 99999 511668.5 598263 16 10.133028 11.238033 0 0
 12332 0 0 1 0 0 0 24516 12332 3475 100004 511593.5 598263 16 10.132653 11.238445 0 0
 12329 0 0 0 0 0 0 24516 12329 3476 100001 511525 598263 16 10.132311 11.238821 0 0
 12328 0 0 0 0 0 0 24518 12328 3475 100001 511453.5 598263 16 10.131953 11.239213 0 0
 12310 0 0 0 0 0 0 24509 12310 3477 100001 511359 598263 16 10.131481 11.239732 0 0
 12311 0 0 0 0 0 0 24525 12311 3483 99999 511210.5 598263 16 10.130738 11.240547 0 0
 12321 0 0 0 0 0 0 24559 12321 3489 100001 511042 598263 16 10.129896 11.241472 0 0
 12338 0 0 0 0 0 0 24590 12338 3492 100001 510910.5 598263 16 10.129238 11.242194 0 0
 12329 0 0 0 0 0 0 24583 12329 3490 99999 510805.5 598263 16 10.128714 11.242771 0 0
 12334 0 0 0 0 0 0 24587 12334 3490 100001 510715.5 598263 16 10.128263 11.243265 0 0
 12323 0 0 0 0 0 0 24575 12324 3490 100008 510628 598263 16 10.127826 11.243746 0 0
 12329 0 0 0 0 0 0 24580 12328 3485 99991 510538.5 598263 16 10.127378 11.244237 0 0
 12326 0 0 0 0 0 0 24578 12326 3491 100004 510448.5 598263 16 10.126928 11.244732 0 0
 12324 0 0 0 0 0 0 24577 12324 3492 100001 510360 598263 16 10.126486 11.245218 0 0
 12327 0 0 0 0 0 0 24583 12327 3494 100001 510271.5 598263 16 10.126043 11.245705 0 0
 12330 0 0 0 0 0 0 24573 12330 3494 100002 510179.5 598263 16 10.125584 11.24621 0 0
 12333 0 0 0 0 0 0 24582 12333 3497 100001 510087 598263 16 10.125121 11.246718 0 0
 12326 0 0 0 0 0 0 24565 12326 3495 100001 509995 598263 16 10.12466 11.247224 0 0
 12325 0 0 0 0 0 0 24570 12325 3497 100001 509906 598263 16 10.124216 11.247713 0 0
 12323 0 0 0 0 0 0 24560 12323 3497 100001 509815 598263 16 10.123761 11.248214 0 0
 12323 0 0 0 0 0 0 24551 12323 3497 100001 509726.5 598263 16 10.123319 11.2487 0 0
 12332 0 0 0 0 0 0 24557 12332 3496 100001 509636.5 598263 16 10.122869 11.249195 0 0
 12320 0 0 0 0 0 0 24532 12320 3495 99999 509545 598263 16 10.122411 11.249698 0 0
 12322 0 0 0 0 0 0 24537 12322 3498 100000 509456.5 598263 16 10.121968 11.250184 0 0
 12316 0 0 0 0 0 0 24523 12316 3495 99999 509365 598263 16 10.121511 11.250688 0 0
 12319 0 0 0 0 0 0 24535 12319 3497 100002 509275 598263 16 10.12106 11.251183 0 0
 12321 0 0 0 0 0 0 24512 12321 3495 99997 509182.5 598263 16 10.120598 11.251692 0 0
 12320 0 0 0 0 0 0 24506 12320 3498 99998 509093 598263 16 10.120151 11.252184 0 0
 12322 0 0 0 0 0 0 24503 12322 3499 100003 509001.5 598263 16 10.119694 11.252687 0 0
 12322 0 0 0 0 0 0 24500 12322 3496 99997 508908.5 598263 16 10.119228 11.253199 0 0
 12314 0 0 0 0 0 0 24482 12314 3497 99998 508819.5 598263 16 10.118783 11.253689 0 0
 12311 0 0 0 0 0 0 24475 12311 3496 100002 508731 598263 16 10.11834 11.254176 0 0
 12313 0 0 0 0 0 0 24467 12313 3496 100000 508642 598263 16 10.117896 11.254665 0 0
 12316 0 0 0 0 0 0 24454 12316 3497 100000 508549.5 598263 16 10.117434 11.255175 0 0
 12310 0 0 0 0 0 0 24450 12310 3496 100004 508458 598263 16 10.116976 11.255678 0 0
 12311 0 0 0 0 0 0 24440 12311 3498 100002 508368.5 598263 16 10.116529 11.256171 0 0
 12308 0 0 0 0 0 0 24435 12308 3495 99998 508277 598263 16 10.116071 11.256675 0 0
 12312 0 0 0 0 0 0 24427 12312 3496 100003 508185.5 598263 16 10.115613 11.257178 0 0
 12310 0 0 0 0 0 0 24422 12310 3496 100002 508095.5 598263 16 10.115163 11.257674 0 0
 12315 0 0 0 0 0 0 24409 12315 3495 99997 508003 598263 16 10.114701 11.258183 0 0
 12309 0 0 0 0 0 0 24402 12309 3495 100009 507912.5 598263 16 10.114248 11.258682 0 0
 12310 0 0 0 0 0 0 24401 12310 3495 100004 507822.5 598263 16 10.113798 11.259178 0 0
 12312 0 0 0 0 0 0 24394 12312 3496 99992 507732.5 598263 16 10.113348 11.259673 0 0
 12311 0 0 0 0 0 0 24405 12311 3499 100000 507642.5 598263 16 10.112898 11.260169 0 0
 12308 0 0 0 0 0 0 24388 12308 3496 100000 507553.5 598263 16 10.112453 11.26066 0 0
 12307 0 0 0 0 0 0 24396 12306 3499 99998 507462.5 598263 16 10.111999 11.261161 0 0
 12299 0 0 0 0 0 0 24390 12301 3498 100000 507369.5 598263 16 10.111533 11.261674 0 0
 12309 0 0 0 0 0 0 24406 12308 3501 100003 507281.5 598263 16 10.111094 11.262158 0 0
 12302 0 0 0 0 0 0 24387 12302 3498 99997 507192.5 598263 16 10.110648 11.26265 0 0
 12297 0 0 0 0 0 0 24391 12297 3499 99998 507100.5 598263 16 10.110188 11.263156 0 0
 12312 0 0 0 0 0 0 24390 12312 3499 100006 507008.5 598263 16 10.109728 11.263663 0 0
 12302 0 0 0 0 0 0 24370 12302 3502 99997 506917.5 598263 16 10.109273 11.264165 0 0
 12303 0 0 0 0 0 0 24367 12303 3499 100002 506826.5 598263 16 10.108818 11.264667 0 0
 12300 0 0 0 0 0 0 24362 12300 3500 100000 506737.5 598263 16 10.108374 11.265158 0 0
 12303 0 0 0 0 0 0 24359 12303 3501 100000 506649 598263 16 10.107931 11.265646 0 0
 12302 0 0 0 0 0 0 24353 12302 3501 100001 506558 598263 16 10.107476 11.266148 0 0
 12302 0 0 0 0 0 0 24345 12303 3500 100000 506466.5 598263 16 10.107018 11.266652 0 0
 12299 0 0 0 0 0 0 24321 12298 3496 99999 506376.5 598263 16 10.106568 11.267149 0 0
 12304 0 0 0 0 0 0 24316 12304 3497 99999 506286.5 598263 16 10.106118 11.267645 0 0
 12299 0 0 0 0 0 0 24286 12299 3494 99999 506194.5 598263 16 10.105659 11.268152 0 0
 12308 0 0 0 0 0 0 24285 12308 3495 100005 506103 598263 16 10.105201 11.268658 0 0
 12305 0 0 0 0 0 0 24264 12305 3490 100002 506011.5 598263 16 10.104743 11.269162 0 0
 12302 0 0 0 0 0 0 24248 12302 3494 100002 505922.5 598263 16 10.104299 11.269653 0 0
 12305 0 0 0 0 0 0 24225 12305 3489 100001 505833.5 598263 16 10.103853 11.270144 0 0
 12302 0 0 0 0 0 0 24203 12302 3488 100002 505741.5 598263 16 10.103394 11.270653 0 0
 12294 0 0 0 0 0 0 24171 12294 3487 100002 505648.5 598263 16 10.102928 11.271166 0 0
 12296 0 0 0 0 0 0 24153 12296 3483 100001 505560 598263 16 10.102486 11.271654 0 0
 12297 0 0 0 0 0 0 24135 12297 3479 100001 505472 598263 16 10.102046 11.272141 0 0
 12290 0 0 0 0 0 0 24118 12290 3479 99999 505380 598263 16 10.101585 11.272648 0 0
 12292 0 0 0 0 0 1 24094 12292 3476 100001 505289 598263 16 10.10113 11.27315 0 0
 12296 0 0 0 0 0 0 24082 12296 3479 100000 505197.5 598263 16 10.100674 11.273656 0 0
 12294 0 0 0 0 0 0 24048 12295 3470 100004 505108.5 598263 16 10.100228 11.274148 0 0
 12303 0 0 0 0 0 0 24051 12302 3474 99997 505018.5 598263 16 10.099778 11.274645 0 0
 12289 0 0 0 0 0 0 24023 12289 3471 100000 504926.5 598263 16 10.099319 11.275153 0 0
