# 1-D Scan File created by LabVIEW Control Panel  7/9/2019  1:00:29 PM; Scan time 0 hrs 9 min 56 sec. 
#
# Beamline 9 BM
#
# User Comment:
#
#
# Scan config: 
#                 E0: 6537.67 eV   442 points
#        Scan bounds:  -250.00 -15.00 30.00 855.51 (14.98 (k))
#       Scan step(s):  5.00 0.30 0.05
#  Integration times:  1.00 1.00 1.00    kwgt in EXAFS region: 0.0 
#
# Amplifier Sensitivities:
# I0-32: 100 nA/V  It-32: 1 nA/V  Iref-32: 5 nA/V  If-32: 200 pA/V  V-up: 200 pA/V  V-dn: 200 pA/V  H-inb: 200 pA/V  H-outb: 200 pA/V  
#
# Analog Input Voltages at start/end of scan:
# I0-32: 1.399/1.581  It-32: 2.231/7.234  Iref-32: 0.339/1.122  If-32: 2.643/2.413  
#
# Mono Info:
# 
#
# ID Info:
# 
#
# Slit Info:
# C Slits:  Center is at 802.5 (H), 1550.2 (V)   Size is 1000.1 wide x 1000.1 high
# B Slits:  Center is at 0.6 (H), 1.0 (V)   Size is 20.0 wide x 20.0 high
# WB Slits:  Center is at -2.0 (H), -0.6 (V)   Size is 15.0 wide x 0.5 high
#
# Motor Positions:
# C-SampleH (9bmc:m7): 24.500345 C-SampleV (9bmc:m16): 24.809583 Bsample X (9bmb:m4): -3.530523 Bsample Y (9bmb:m6): -0.002035 
#
# Detector Names/PVs:
# SIS scaler time preset/9bmc:scaler2.TP  SIS Scaler Integration time/9bmc:scaler2.T  I0-32/9bmc:scaler2_netA.B  It-32/9bmc:scaler2_netA.C  Iref-32/9bmc:scaler2_netA.D  
# If-32/9bmc:scaler2_netA.E  
#
# Positioner names/Drive PVs/Readback PVs:
# Mono Energy */9bmmono:En:Energy.VAL/9bmmono:En:E_RBV.VAL  Scaler preset time */9bmc:scaler2.TP/  
# Here is a readable list of column headings:
#  1) Mono Energy *        
#  2) Scaler preset time * 
#  3) SIS scaler time prese
#  4) SIS Scaler Integratio
#  5) I0-32                
#  6) It-32                
#  7) Iref-32              
#  8) If-32                
#
# Column Headings:
#Mono Energy *        Scaler preset time * SIS scaler time preseSIS Scaler IntegratioI0-32                It-32                Iref-32              If-32                
        6397.67107332            1.00000000            1.00000000            1.00000012      6027551.50000000     11035525.00000000      1092964.75000000     12880369.00000000 
        6402.67089106            1.00000000            1.00000000            1.00000012      6034355.50000000     11149760.00000000      1106644.75000000     12869462.00000000 
        6407.67105346            1.00000000            1.00000000            1.00000012      6049683.50000000     11280669.00000000      1120983.75000000     12865078.00000000 
        6412.67154156            1.00000000            1.00000000            1.00000012      6090305.50000000     11463757.00000000      1140956.75000000     12902016.00000000 
        6417.66969799            1.00000000            1.00000000            1.00000012      6077233.50000000     11548287.00000000      1151776.75000000     12849219.00000000 
        6422.67077596            1.00000000            1.00000000            1.00000012      6095935.50000000     11693882.00000000      1167953.75000000     12867056.00000000 
        6427.66947533            1.00000000            1.00000000            1.00000012      6104020.50000000     11818802.00000000      1182031.75000000     12849891.00000000 
        6432.67106650            1.00000000            1.00000000            1.00000012      6113570.50000000     11947784.00000000      1197784.75000000     12851887.00000000 
        6437.67023187            1.00000000            1.00000000            1.00000012      6117006.50000000     12070850.00000000      1211719.75000000     12828221.00000000 
        6442.66959906            1.00000000            1.00000000            1.00000012      6141010.50000000     12226967.00000000      1228529.75000000     12853070.00000000 
        6447.67181298            1.00000000            1.00000000            1.00000012      6152554.50000000     12363842.00000000      1245191.75000000     12839183.00000000 
        6452.67152981            1.00000000            1.00000000            1.00000012      6157807.50000000     12487389.00000000      1259747.75000000     12828350.00000000 
        6457.67139000            1.00000000            1.00000000            1.00000000      6166522.50000000     12616876.00000000      1274403.75000000     12812371.00000000 
        6462.67137393            1.00000000            1.00000000            1.00000012      6089097.50000000     12568460.00000000      1271028.75000000     12616031.00000000 
        6467.67146193            1.00000000            1.00000000            1.00000012      6203630.50000000     12922252.00000000      1309810.75000000     12819030.00000000 
        6472.67163425            1.00000000            1.00000000            1.00000012      6214875.50000000     13062959.00000000      1325485.75000000     12818979.00000000 
        6477.67187109            1.00000000            1.00000000            1.00000012      6222339.50000000     13198967.00000000      1342574.75000000     12817042.00000000 
        6482.66945774            1.00000000            1.00000000            1.00000000      6242998.50000000     13360665.00000000      1361196.75000000     12822811.00000000 
        6487.66975959            1.00000000            1.00000000            1.00000012      6242730.50000000     13479450.00000000      1374539.75000000     12806232.00000000 
        6492.67006619            1.00000000            1.00000000            1.00000012      6247018.50000000     13604405.00000000      1389568.75000000     12790850.00000000 
        6497.67035747            1.00000000            1.00000000            1.00000012      6257830.50000000     13744518.00000000      1406041.75000000     12784201.00000000 
        6502.67061332            1.00000000            1.00000000            1.00000012      6276495.50000000     13909246.00000000      1424711.75000000     12785883.00000000 
        6507.67081356            1.00000000            1.00000000            1.00000012      6274494.50000000     14023913.00000000      1439400.75000000     12769093.00000000 
        6512.67093795            1.00000000            1.00000000            1.00000012      6282471.50000000     14163010.00000000      1455739.75000000     12750411.00000000 
        6517.67096619            1.00000000            1.00000000            1.00000012      6313839.50000000     14354711.00000000      1477462.75000000     12784610.00000000 
        6522.67087791            1.00000000            1.00000000            1.00000012      6325932.50000000     14503467.00000000      1496465.75000000     12783072.00000000 
        6522.97118353            1.00000000            1.00000000            1.00000012      6317020.50000000     14492852.00000000      1494801.75000000     12756247.00000000 
        6523.27151820            1.00000000            1.00000000            1.00000000      6336375.50000000     14541046.00000000      1499719.75000000     12775362.00000000 
        6523.57188192            1.00000000            1.00000000            1.00000012      6329139.50000000     14532053.00000000      1498893.75000000     12776185.00000000 
        6523.86954373            1.00000000            1.00000000            1.00000000      6322117.50000000     14522664.00000000      1498330.75000000     12760771.00000000 
        6524.16996532            1.00000000            1.00000000            1.00000000      6322252.50000000     14531768.00000000      1499126.75000000     12761613.00000000 
        6524.47041597            1.00000000            1.00000000            1.00000012      6327646.50000000     14552422.00000000      1501209.75000000     12765485.00000000 
        6524.77089570            1.00000000            1.00000000            1.00000012      6324311.50000000     14549268.00000000      1501580.75000000     12766058.00000000 
        6525.07140450            1.00000000            1.00000000            1.00000012      6320322.50000000     14548777.00000000      1501297.75000000     12756811.00000000 
        6525.37194239            1.00000000            1.00000000            1.00000012      6347994.50000000     14622887.00000000      1509658.75000000     12798929.00000000 
        6525.66977680            1.00000000            1.00000000            1.00000012      6350649.50000000     14630165.00000000      1510892.75000000     12798662.00000000 
        6525.97037260            1.00000000            1.00000000            1.00000012      6331432.50000000     14596821.00000000      1506959.75000000     12768953.00000000 
        6526.27099749            1.00000000            1.00000000            1.00000000      6331763.50000000     14601102.00000000      1508091.75000000     12772445.00000000 
        6526.57165148            1.00000000            1.00000000            1.00000012      6315151.50000000     14571937.00000000      1505412.75000000     12746477.00000000 
        6526.86960096            1.00000000            1.00000000            1.00000012      6338649.50000000     14630616.00000000      1511560.75000000     12776846.00000000 
        6527.17031289            1.00000000            1.00000000            1.00000012      6326194.50000000     14614567.00000000      1509303.75000000     12758688.00000000 
        6527.47105393            1.00000000            1.00000000            1.00000012      6336816.50000000     14641332.00000000      1512396.75000000     12766910.00000000 
        6527.77182409            1.00000000            1.00000000            1.00000012      6340755.50000000     14653111.00000000      1513682.75000000     12772844.00000000 
        6528.06988869            1.00000000            1.00000000            1.00000012      6343762.50000000     14670990.00000000      1516771.75000000     12776709.00000000 
        6528.37071683            1.00000000            1.00000000            1.00000012      6330754.50000000     14649705.00000000      1514039.75000000     12760325.00000000 
        6528.67157409            1.00000000            1.00000000            1.00000012      6322137.50000000     14627462.00000000      1511838.75000000     12744303.00000000 
        6528.96972501            1.00000000            1.00000000            1.00000012      6339465.50000000     14678057.00000000      1517391.75000000     12768026.00000000 
        6529.27064028            1.00000000            1.00000000            1.00000012      6340758.50000000     14690224.00000000      1519005.75000000     12766740.00000000 
        6529.57158468            1.00000000            1.00000000            1.00000012      6335438.50000000     14688115.00000000      1518621.75000000     12758228.00000000 
        6529.86982197            1.00000000            1.00000000            1.00000012      6351655.50000000     14721097.00000000      1522718.75000000     12788241.00000000 
        6530.17082439            1.00000000            1.00000000            1.00000012      6345288.50000000     14717046.00000000      1521550.75000000     12768485.00000000 
        6530.47185597            1.00000000            1.00000000            1.00000012      6352819.50000000     14738301.00000000      1524091.75000000     12783607.00000000 
        6530.77017966            1.00000000            1.00000000            1.00000012      6343308.50000000     14715066.00000000      1521216.75000000     12766103.00000000 
        6531.07126929            1.00000000            1.00000000            1.00000012      6337863.50000000     14715456.00000000      1521348.75000000     12757128.00000000 
        6531.36965051            1.00000000            1.00000000            1.00000012      6338381.50000000     14721429.00000000      1522673.75000000     12763320.00000000 
        6531.67079821            1.00000000            1.00000000            1.00000012      6344621.50000000     14742194.00000000      1525209.75000000     12768778.00000000 
        6531.97197507            1.00000000            1.00000000            1.00000000      6349430.50000000     14760707.00000000      1526433.75000000     12777038.00000000 
        6532.27044275            1.00000000            1.00000000            1.00000000      6346537.50000000     14757966.00000000      1527297.75000000     12760080.00000000 
        6532.57167771            1.00000000            1.00000000            1.00000012      6339238.50000000     14746776.00000000      1525333.75000000     12750743.00000000 
        6532.87020296            1.00000000            1.00000000            1.00000000      6331586.50000000     14731780.00000000      1523790.75000000     12744791.00000000 
        6533.17149603            1.00000000            1.00000000            1.00000012      6338295.50000000     14757860.00000000      1527595.75000000     12749263.00000000 
        6533.47007887            1.00000000            1.00000000            1.00000012      6348825.50000000     14787612.00000000      1529940.75000000     12760334.00000000 
        6533.77143007            1.00000000            1.00000000            1.00000012      6338274.50000000     14764717.00000000      1527791.75000000     12735694.00000000 
        6534.07007051            1.00000000            1.00000000            1.00000012      6337050.50000000     14761581.00000000      1526941.75000000     12749965.00000000 
        6534.37147985            1.00000000            1.00000000            1.00000012      6349838.50000000     14791841.00000000      1530489.75000000     12761888.00000000 
        6534.67017792            1.00000000            1.00000000            1.00000012      6351425.50000000     14796080.00000000      1531706.75000000     12759923.00000000 
        6534.97164541            1.00000000            1.00000000            1.00000012      6354232.50000000     14809293.00000000      1533177.75000000     12765644.00000000 
        6535.27040111            1.00000000            1.00000000            1.00000012      6347533.50000000     14792402.00000000      1531620.75000000     12747386.00000000 
        6535.57192678            1.00000000            1.00000000            1.00000012      6339612.50000000     14772439.00000000      1528852.75000000     12740885.00000000 
        6535.87074014            1.00000000            1.00000000            1.00000012      6342423.50000000     14776139.00000000      1530264.75000000     12736113.00000000 
        6536.16958220            1.00000000            1.00000000            1.00000000      6340634.50000000     14772642.00000000      1530061.75000000     12741797.00000000 
        6536.47119503            1.00000000            1.00000000            1.00000012      6356145.50000000     14804535.00000000      1533637.75000000     12764489.00000000 
        6536.77009477            1.00000000            1.00000000            1.00000012      6339303.50000000     14762303.00000000      1528790.75000000     12732504.00000000 
        6537.07176581            1.00000000            1.00000000            1.00000012      6337149.50000000     14742379.00000000      1526425.75000000     12720521.00000000 
        6537.37072325            1.00000000            1.00000000            1.00000012      6353146.50000000     14765821.00000000      1529060.75000000     12758523.00000000 
        6537.66970940            1.00000000            1.00000000            1.00000000      6341699.50000000     14725360.00000000      1525558.75000000     12730353.00000000 
        6537.97146767            1.00000000            1.00000000            1.00000012      6346043.50000000     14702289.00000000      1523651.75000000     12738255.00000000 
        6538.27051154            1.00000000            1.00000000            1.00000012      6345578.50000000     14674310.00000000      1520485.75000000     12747961.00000000 
        6538.56958415            1.00000000            1.00000000            1.00000012      6340099.50000000     14617507.00000000      1514641.75000000     12730246.00000000 
        6538.87142968            1.00000000            1.00000000            1.00000012      6349820.50000000     14569263.00000000      1510690.75000000     12740047.00000000 
        6539.17056003            1.00000000            1.00000000            1.00000012      6352624.50000000     14481499.00000000      1500664.75000000     12748601.00000000 
        6539.46971913            1.00000000            1.00000000            1.00000012      6362900.50000000     14365799.00000000      1489300.75000000     12761063.00000000 
        6539.77165196            1.00000000            1.00000000            1.00000012      6352583.50000000     14143732.00000000      1466678.75000000     12746588.00000000 
        6540.07086882            1.00000000            1.00000000            1.00000012      6328851.50000000     13804802.00000000      1430527.75000000     12716880.00000000 
        6540.37011445            1.00000000            1.00000000            1.00000012      6353117.50000000     13422374.00000000      1391712.75000000     12747910.00000000 
        6540.66938884            1.00000000            1.00000000            1.00000012      6354426.50000000     12751355.00000000      1322139.75000000     12741074.00000000 
        6540.97143803            1.00000000            1.00000000            1.00000000      6353126.50000000     11756241.00000000      1219150.75000000     12738742.00000000 
        6541.27077022            1.00000000            1.00000000            1.00000012      6349072.50000000     10562684.00000000      1095216.75000000     12735714.00000000 
        6541.57013119            1.00000000            1.00000000            1.00000012      6344667.50000000      9680922.00000000      1004085.75000000     12728513.00000000 
        6541.86952093            1.00000000            1.00000000            1.00000012      6363333.50000000      9618398.00000000       998118.75000000     12755454.00000000 
        6542.17168655            1.00000000            1.00000000            1.00000000      6347213.50000000     10325282.00000000      1071050.75000000     12729563.00000000 
        6542.47113413            1.00000000            1.00000000            1.00000012      6346896.50000000     11421671.00000000      1185482.75000000     12723066.00000000 
        6542.77061050            1.00000000            1.00000000            1.00000012      6357811.50000000     12446226.00000000      1291113.75000000     12742951.00000000 
        6543.07011567            1.00000000            1.00000000            1.00000012      6352129.50000000     13152141.00000000      1364998.75000000     12725814.00000000 
        6543.36964964            1.00000000            1.00000000            1.00000012      6351638.50000000     13608904.00000000      1412127.75000000     12728607.00000000 
        6543.67196082            1.00000000            1.00000000            1.00000000      6332215.50000000     13866603.00000000      1438709.75000000     12696581.00000000 
        6543.97155266            1.00000000            1.00000000            1.00000012      6362401.50000000     14133946.00000000      1467129.75000000     12736414.00000000 
        6544.27117332            1.00000000            1.00000000            1.00000012      6333976.50000000     14205421.00000000      1475178.75000000     12695414.00000000 
        6544.57082279            1.00000000            1.00000000            1.00000012      6365696.50000000     14353857.00000000      1490297.75000000     12742535.00000000 
        6544.87050108            1.00000000            1.00000000            1.00000012      6363034.50000000     14380801.00000000      1493373.75000000     12742632.00000000 
        6545.17020819            1.00000000            1.00000000            1.00000012      6352327.50000000     14373243.00000000      1492905.75000000     12720827.00000000 
        6545.46994413            1.00000000            1.00000000            1.00000012      6374777.50000000     14435406.00000000      1499852.75000000     12760171.00000000 
        6545.76970891            1.00000000            1.00000000            1.00000012      6357659.50000000     14411169.00000000      1497421.75000000     12720162.00000000 
        6546.06950252            1.00000000            1.00000000            1.00000012      6353472.50000000     14416460.00000000      1497251.75000000     12725675.00000000 
        6546.37207576            1.00000000            1.00000000            1.00000012      6351729.50000000     14399262.00000000      1496476.75000000     12704355.00000000 
        6546.67192732            1.00000000            1.00000000            1.00000012      6354527.50000000     14378907.00000000      1494359.75000000     12723227.00000000 
        6546.97180773            1.00000000            1.00000000            1.00000012      6359925.50000000     14340273.00000000      1490024.75000000     12725945.00000000 
        6547.27171699            1.00000000            1.00000000            1.00000012      6356858.50000000     14257309.00000000      1481912.75000000     12725903.00000000 
        6547.57165511            1.00000000            1.00000000            1.00000012      6371846.50000000     14213429.00000000      1477507.75000000     12743389.00000000 
        6547.87162209            1.00000000            1.00000000            1.00000012      6354673.50000000     14112302.00000000      1466909.75000000     12710978.00000000 
        6548.17161794            1.00000000            1.00000000            1.00000012      6351239.50000000     14060300.00000000      1461641.75000000     12709154.00000000 
        6548.47164265            1.00000000            1.00000000            1.00000012      6366255.50000000     14064526.00000000      1462762.75000000     12741309.00000000 
        6548.77169623            1.00000000            1.00000000            1.00000012      6357793.50000000     14024245.00000000      1457806.75000000     12716348.00000000 
        6549.07177870            1.00000000            1.00000000            1.00000000      6368941.50000000     14027646.00000000      1459349.75000000     12732235.00000000 
        6549.37189004            1.00000000            1.00000000            1.00000000      6360379.50000000     13991877.00000000      1455787.75000000     12718912.00000000 
        6549.67203027            1.00000000            1.00000000            1.00000000      6358876.50000000     13959195.00000000      1451754.75000000     12714517.00000000 
        6549.96944542            1.00000000            1.00000000            1.00000012      6369019.50000000     13946847.00000000      1450769.75000000     12722445.00000000 
        6550.26964317            1.00000000            1.00000000            1.00000012      6368821.50000000     13909080.00000000      1446920.75000000     12730970.00000000 
        6550.56986981            1.00000000            1.00000000            1.00000012      6357072.50000000     13847402.00000000      1441039.75000000     12719550.00000000 
        6550.87012536            1.00000000            1.00000000            1.00000000      6369852.50000000     13831301.00000000      1439690.75000000     12726350.00000000 
        6551.17040982            1.00000000            1.00000000            1.00000000      6359882.50000000     13756135.00000000      1432407.75000000     12712573.00000000 
        6551.47072318            1.00000000            1.00000000            1.00000012      6364077.50000000     13721770.00000000      1427656.75000000     12714714.00000000 
        6551.77106546            1.00000000            1.00000000            1.00000012      6363134.50000000     13679690.00000000      1423257.75000000     12716911.00000000 
        6552.07143665            1.00000000            1.00000000            1.00000012      6360436.50000000     13637511.00000000      1419410.75000000     12714385.00000000 
        6552.37183677            1.00000000            1.00000000            1.00000012      6369696.50000000     13614416.00000000      1416516.75000000     12723345.00000000 
        6552.66950946            1.00000000            1.00000000            1.00000012      6368395.50000000     13554300.00000000      1410346.75000000     12725238.00000000 
        6552.96996717            1.00000000            1.00000000            1.00000012      6355998.50000000     13449149.00000000      1399875.75000000     12707497.00000000 
        6553.27045381            1.00000000            1.00000000            1.00000012      6360557.50000000     13360475.00000000      1391032.75000000     12710608.00000000 
        6553.57096940            1.00000000            1.00000000            1.00000012      6364568.50000000     13253692.00000000      1380358.75000000     12708661.00000000 
        6553.87151392            1.00000000            1.00000000            1.00000012      6359766.50000000     13118332.00000000      1366413.75000000     12704903.00000000 
        6554.17208740            1.00000000            1.00000000            1.00000012      6359364.50000000     12991126.00000000      1353511.75000000     12705271.00000000 
        6554.46993187            1.00000000            1.00000000            1.00000012      6360280.50000000     12866350.00000000      1340797.75000000     12701094.00000000 
        6554.77056299            1.00000000            1.00000000            1.00000012      6360412.50000000     12728914.00000000      1326291.75000000     12707999.00000000 
        6555.07122306            1.00000000            1.00000000            1.00000012      6370429.50000000     12590778.00000000      1312214.75000000     12717026.00000000 
        6555.37191210            1.00000000            1.00000000            1.00000012      6357186.50000000     12399992.00000000      1293164.75000000     12699878.00000000 
        6555.66987109            1.00000000            1.00000000            1.00000012      6361949.50000000     12218648.00000000      1274031.75000000     12690316.00000000 
        6555.97061780            1.00000000            1.00000000            1.00000012      6360127.50000000     12008583.00000000      1251741.75000000     12695823.00000000 
        6556.27139348            1.00000000            1.00000000            1.00000012      6372250.50000000     11803810.00000000      1230112.75000000     12714628.00000000 
        6556.56943834            1.00000000            1.00000000            1.00000012      6360390.50000000     11557473.00000000      1205223.75000000     12695883.00000000 
        6556.87027173            1.00000000            1.00000000            1.00000012      6364931.50000000     11340100.00000000      1181970.75000000     12700288.00000000 
        6557.17113410            1.00000000            1.00000000            1.00000012      6362614.50000000     11126710.00000000      1159573.75000000     12696337.00000000 
        6557.47202546            1.00000000            1.00000000            1.00000012      6360667.50000000     10941892.00000000      1141148.75000000     12688863.00000000 
        6557.77018495            1.00000000            1.00000000            1.00000012      6369236.50000000     10807333.00000000      1126822.75000000     12697125.00000000 
        6558.07113405            1.00000000            1.00000000            1.00000012      6364174.50000000     10688392.00000000      1114350.75000000     12696402.00000000 
        6558.36935075            1.00000000            1.00000000            1.00000012      6366004.50000000     10622441.00000000      1108239.75000000     12698938.00000000 
        6558.67035759            1.00000000            1.00000000            1.00000000      6369653.50000000     10600144.00000000      1106662.75000000     12703517.00000000 
        6558.97139344            1.00000000            1.00000000            1.00000012      6366111.50000000     10586293.00000000      1103869.75000000     12706177.00000000 
        6559.26969612            1.00000000            1.00000000            1.00000012      6361407.50000000     10594422.00000000      1104765.75000000     12676957.00000000 
        6559.57078974            1.00000000            1.00000000            1.00000000      6361837.50000000     10608294.00000000      1107391.75000000     12681188.00000000 
        6559.87191239            1.00000000            1.00000000            1.00000012      6368948.50000000     10634446.00000000      1109253.75000000     12700888.00000000 
        6560.17030108            1.00000000            1.00000000            1.00000012      6369797.50000000     10640134.00000000      1110428.75000000     12691032.00000000 
        6560.47148153            1.00000000            1.00000000            1.00000012      6359623.50000000     10610226.00000000      1107234.75000000     12682083.00000000 
        6560.76992749            1.00000000            1.00000000            1.00000012      6359671.50000000     10578516.00000000      1104268.75000000     12667465.00000000 
        6561.07116575            1.00000000            1.00000000            1.00000012      6376466.50000000     10565952.00000000      1103277.75000000     12699844.00000000 
        6561.36966900            1.00000000            1.00000000            1.00000012      6374536.50000000     10516202.00000000      1098811.75000000     12703384.00000000 
        6561.67096508            1.00000000            1.00000000            1.00000012      6356169.50000000     10422379.00000000      1088533.75000000     12671496.00000000 
        6561.96952564            1.00000000            1.00000000            1.00000012      6365631.50000000     10366919.00000000      1082954.75000000     12674315.00000000 
        6562.27087957            1.00000000            1.00000000            1.00000012      6357109.50000000     10273763.00000000      1073251.75000000     12668934.00000000 
        6562.56949745            1.00000000            1.00000000            1.00000012      6360181.50000000     10199162.00000000      1065765.75000000     12671810.00000000 
        6562.87090925            1.00000000            1.00000000            1.00000012      6362413.50000000     10107262.00000000      1055792.75000000     12678408.00000000 
        6563.16958446            1.00000000            1.00000000            1.00000012      6356717.50000000     10012885.00000000      1045624.75000000     12664691.00000000 
        6563.47105414            1.00000000            1.00000000            1.00000012      6367814.50000000      9943780.00000000      1039461.75000000     12679604.00000000 
        6563.76978671            1.00000000            1.00000000            1.00000012      6358214.50000000      9850364.00000000      1029165.75000000     12663063.00000000 
        6564.07131427            1.00000000            1.00000000            1.00000012      6360469.50000000      9792062.00000000      1022821.75000000     12666504.00000000 
        6564.37010422            1.00000000            1.00000000            1.00000012      6367549.50000000      9748071.00000000      1018703.75000000     12679332.00000000 
        6564.67168969            1.00000000            1.00000000            1.00000012      6378217.50000000      9722427.00000000      1015664.75000000     12696064.00000000 
        6564.97053703            1.00000000            1.00000000            1.00000012      6354750.50000000      9656737.00000000      1008780.75000000     12665661.00000000 
        6565.26941292            1.00000000            1.00000000            1.00000012      6364018.50000000      9651905.00000000      1009154.75000000     12676847.00000000 
        6565.57108516            1.00000000            1.00000000            1.00000012      6362842.50000000      9634171.00000000      1007013.75000000     12664775.00000000 
        6565.87001847            1.00000000            1.00000000            1.00000012      6351638.50000000      9610053.00000000      1003989.75000000     12654865.00000000 
        6566.17174866            1.00000000            1.00000000            1.00000012      6363702.50000000      9629972.00000000      1007104.75000000     12668673.00000000 
        6566.47073940            1.00000000            1.00000000            1.00000012      6361820.50000000      9628491.00000000      1006870.75000000     12660020.00000000 
        6566.76975873            1.00000000            1.00000000            1.00000012      6373583.50000000      9654352.00000000      1010339.75000000     12678537.00000000 
        6567.07157574            1.00000000            1.00000000            1.00000012      6366285.50000000      9654588.00000000      1010085.75000000     12671273.00000000 
        6567.37065252            1.00000000            1.00000000            1.00000012      6367880.50000000      9675756.00000000      1011908.75000000     12677298.00000000 
        6567.66975790            1.00000000            1.00000000            1.00000012      6370455.50000000      9698994.00000000      1014188.75000000     12665107.00000000 
        6568.68637606            1.00000000            1.00000000            1.00000012      6370065.50000000      9762118.00000000      1021337.75000000     12665472.00000000 
        6569.78092562            1.00000000            1.00000000            1.00000012      6358384.50000000      9784452.00000000      1024375.75000000     12654235.00000000 
