SSRL   EXAFS Data Collector 1.3       
Sun May 21 00:13:57 2006              
PTS:        455 COLS:          6
TRANS.DET                             
AGK16.RGN                             
2-3 unfocused  0.000 -2 Si(220) 1.920156   100000                             
4 2000 25 RST 0 0                     
Ag:Cys 1:2 solid, pH 1.7, 1mm Al frame, mylar window                          
I0=Ar, I1 and I2 =Kr, Ag foil in front of I1                                  
                                                                              
                                                                              
                                                                              
                                                                              

Weights: 
 1.000  1.000  1.000  1.000  1.000  1.000 
Offsets: 
 0.000  0.000  0.000  144.200  133.500  238.300 
Data: 
Real time clock   
Requested Energy  
Achieved Energy   
I0                
I1                
I2                

 1.000  25535.492  25535.486  138580.797  61864.500  39295.699 
 1.000  25535.846  25535.836  137685.797  61428.500  39069.699 
 1.000  25536.197  25536.186  140024.797  62440.500  39680.699 
 1.000  25536.549  25536.535  139712.797  62282.500  39694.699 
 1.000  25536.902  25536.885  139321.797  62052.500  39639.699 
 1.000  25537.254  25537.270  141375.797  62917.500  40207.699 
 1.000  25537.605  25537.619  138359.797  61544.500  39575.699 
 1.000  25537.957  25537.969  137891.797  61322.500  39554.699 
 1.000  25538.311  25538.320  139242.797  61902.500  39934.699 
 1.000  25538.662  25538.670  138314.797  61467.500  39833.699 
 1.000  25539.014  25539.020  138364.797  61474.500  39878.699 
 1.000  25539.365  25539.369  138096.797  61340.500  39893.699 
 1.000  25539.719  25539.719  137460.797  61039.500  39772.699 
 1.000  25540.070  25540.068  137692.797  61116.500  39859.699 
 1.000  25540.422  25540.418  137761.797  61121.500  39927.699 
 1.000  25540.775  25540.768  138417.797  61410.500  40127.699 
 1.000  25541.127  25541.117  137871.797  61132.500  40018.699 
 1.000  25541.479  25541.467  137606.797  61015.500  39946.699 
 1.000  25541.830  25541.818  139366.797  61732.500  40412.699 
 1.000  25542.184  25542.168  139793.797  61903.500  40508.699 
 1.000  25542.535  25542.553  142555.797  63149.500  41154.699 
 1.000  25542.887  25542.902  139934.797  61931.500  40442.699 
 1.000  25543.240  25543.252  139616.797  61793.500  40256.699 
 1.000  25543.592  25543.602  141147.797  62427.500  40609.699 
 1.000  25543.943  25543.951  141712.797  62703.500  40596.699 
 1.000  25544.295  25544.301  140669.797  62211.500  40187.699 
 1.000  25544.648  25544.652  138115.797  61019.500  39437.699 
 1.000  25545.000  25545.002  137751.797  60901.500  39226.699 
 1.000  25545.629  25545.631  139439.797  61608.492  39374.688 
 1.000  25546.275  25546.262  137230.766  60606.477  38545.656 
 1.000  25546.941  25546.926  139153.734  61475.441  38674.598 
 1.001  25547.627  25547.627  141194.688  62406.398  38779.520 
 1.001  25548.332  25548.326  138615.625  61227.344  37792.418 
 1.002  25549.055  25549.061  138442.563  61167.273  37303.293 
 1.002  25549.799  25549.797  137667.469  60864.191  36635.148 
 1.003  25550.561  25550.566  142618.359  63076.098  37368.980 
 1.004  25551.342  25551.338  138625.250  61400.988  36080.789 
 1.005  25552.143  25552.143  140210.125  62090.871  36195.574 
 1.006  25552.961  25552.947  138433.969  61372.738  35625.340 
 1.007  25553.799  25553.787  141531.813  62821.594  36218.078 
 1.008  25554.656  25554.664  138887.656  61727.434  35668.797 
 1.009  25555.533  25555.539  139514.469  62037.266  35951.492 
 1.011  25556.430  25556.414  139542.266  62102.082  36221.168 
 1.012  25557.346  25557.361  141855.063  63178.887  37167.820 
 1.014  25558.279  25558.271  139362.828  62126.676  37139.445 
 1.015  25559.232  25559.217  141777.594  63231.457  38164.055 
 1.017  25560.205  25560.197  140735.344  62779.223  38464.637 
 1.019  25561.195  25561.180  141261.078  63032.977  39059.199 
 1.021  25562.207  25562.195  140106.797  62454.719  39299.734 
 1.023  25563.236  25563.246  141325.500  62991.449  40033.250 
 1.025  25564.285  25564.299  141325.203  62891.164  40391.746 
 1.027  25565.354  25565.350  140810.875  62530.867  40409.215 
 1.030  25566.441  25566.436  141799.547  62847.559  40666.664 
 1.032  25567.547  25567.559  142983.203  63234.238  40895.090 
 1.034  25568.672  25568.680  144611.828  63810.902  41123.492 
 1.037  25569.816  25569.801  142176.453  62575.555  40274.875 
 1.040  25570.980  25570.994  144514.078  63448.195  40450.234 
 1.043  25572.164  25572.150  144165.672  63096.824  39970.570 
 1.045  25573.365  25573.379  145984.250  63733.441  40032.883 
 1.048  25574.586  25574.570  145151.828  63204.043  39481.172 
 1.051  25575.826  25575.834  146045.375  63446.633  39290.441 
 1.055  25577.086  25577.096  144637.922  62702.211  38578.688 
 1.058  25578.365  25578.359  145071.453  62793.773  38275.910 
 1.061  25579.662  25579.658  146416.969  63254.328  38169.113 
 1.065  25580.979  25580.992  147761.469  63751.867  38076.289 
 1.068  25582.314  25582.324  147749.969  63723.395  37699.445 
 1.072  25583.670  25583.658  149855.438  64610.910  37752.578 
 1.076  25585.043  25585.027  147415.906  63555.410  36834.691 
 1.079  25586.438  25586.432  149190.344  64358.898  36864.777 
 1.083  25587.850  25587.836  150228.781  64895.375  36947.844 
 1.087  25589.281  25589.275  149769.203  64785.840  36887.887 
 1.091  25590.732  25590.717  151379.609  65572.289  37423.906 
 1.096  25592.201  25592.191  149249.000  64783.730  37465.906 
 1.100  25593.689  25593.701  153067.391  66595.156  38871.883 
 1.104  25595.199  25595.213  151332.750  65999.570  39190.836 
 1.109  25596.725  25596.723  153449.109  67070.969  40316.766 
 1.113  25598.271  25598.270  152175.453  66648.359  40826.672 
 1.118  25599.838  25599.850  154501.766  67813.734  42028.559 
 1.123  25601.422  25601.432  152810.078  67220.102  42164.422 
 1.128  25603.025  25603.014  154060.375  67818.445  42825.262 
 1.133  25604.648  25604.631  154855.672  68244.789  43226.082 
 1.138  25606.289  25606.283  157630.938  69519.109  43907.875 
 1.143  25607.951  25607.938  155068.203  68469.422  43210.648 
 1.148  25609.631  25609.625  156385.438  69086.727  43339.398 
 1.153  25611.330  25611.313  158776.672  70152.016  43649.129 
 1.159  25613.049  25613.037  159857.891  70606.289  43567.832 
 1.164  25614.787  25614.797  161983.094  71515.547  43736.516 
 1.170  25616.543  25616.555  160884.281  71034.797  43197.176 
 1.176  25618.318  25618.314  163673.453  72240.039  43569.816 
 1.182  25620.113  25620.111  159845.609  70441.258  42447.430 
 1.187  25621.928  25621.941  160654.766  70756.469  42344.023 
 1.193  25623.762  25623.771  164254.906  72296.672  42901.594 
 1.200  25625.613  25625.604  162683.016  71518.859  42333.141 
 1.206  25627.484  25627.471  163076.125  71586.031  42286.668 
 1.212  25629.375  25629.371  166045.219  72827.195  42773.172 
 1.218  25631.285  25631.273  168533.297  73904.344  43290.652 
 1.225  25633.215  25633.213  167566.375  73370.477  43125.109 
 1.231  25635.162  25635.150  170177.422  74451.602  43788.543 
 1.238  25637.129  25637.125  169520.469  74109.711  43899.957 
 1.245  25639.115  25639.098  167719.484  73296.813  43756.348 
 1.252  25641.121  25641.107  169472.500  74068.898  44458.715 
 1.259  25643.145  25643.152  171855.500  75066.969  45267.059 
 1.266  25645.189  25645.199  169688.484  74119.031  45029.383 
 1.273  25647.252  25647.244  170745.453  74621.078  45493.684 
 1.280  25649.334  25649.326  174878.422  76471.109  46637.961 
 1.287  25651.434  25651.443  173587.359  75919.133  46507.215 
 1.295  25653.555  25653.561  175916.297  77050.141  47089.449 
 1.302  25655.693  25655.680  177988.203  77996.141  47543.660 
 1.310  25657.852  25657.867  174920.109  76740.125  46737.848 
 1.318  25660.029  25660.021  177058.000  77772.102  47127.012 
 1.325  25662.227  25662.211  179384.875  78888.055  47448.156 
 1.333  25664.441  25664.436  179737.734  79192.008  47390.273 
 1.341  25666.678  25666.662  178762.594  78826.938  47151.371 
 1.349  25668.932  25668.924  182142.422  80485.859  47900.449 
 1.358  25671.203  25671.221  185922.250  82252.773  48763.500 
 1.366  25673.496  25673.482  181913.047  80567.664  47978.531 
 1.374  25675.809  25675.816  185570.844  82325.547  48916.539 
 1.383  25678.139  25678.150  186971.625  83050.422  49442.523 
 1.391  25680.488  25680.484  185167.391  82323.281  49286.484 
 1.400  25682.857  25682.854  186071.141  82835.125  49778.426 
 1.409  25685.244  25685.260  188212.891  83849.961  50498.344 
 1.417  25687.652  25687.666  189078.609  84320.781  50928.238 
 1.426  25690.078  25690.072  190522.328  84977.586  51470.113 
 1.435  25692.523  25692.516  193455.031  86385.383  52344.961 
 1.444  25694.988  25694.994  193603.719  86454.164  52576.789 
 1.454  25697.471  25697.473  193163.391  86297.938  52734.594 
 1.463  25699.975  25699.986  196423.047  87808.695  53706.375 
 1.472  25702.496  25702.502  198153.688  88570.438  54293.137 
 1.482  25705.037  25705.053  198709.313  88880.172  54620.875 
 1.491  25707.598  25707.605  198660.938  88877.891  54798.590 
 1.501  25710.176  25710.193  200859.531  89885.602  55468.281 
 1.511  25712.773  25712.781  199904.125  89452.297  55281.953 
 1.521  25715.393  25715.406  202664.703  90714.977  56000.598 
