#11
#1641
#     BM29  -  E.S.R.F.  - Mon Sep 26 12:13:48 2005
# file name: /data/bm29/inhouse/IH-HC-822/Fe_cal_01.dat
# -------------------------------------------------------
# monochromator:  Si (3 1 1) flat
# adopted d spacing  1.63702 Angstroems
# first crystal initial temperature -125.585 C
# primary slit vertical aperture 0.3 mm
# exeprimental slit horizontal aperture 8 mm
# experimental slit vertical aperture 8 mm
# initial ring current 48.7982 mA
# electrometer ranges for I0 - 1e-07 mA, I1 - 3e-08 mA (I2 - 3e-08 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm29/external/hs2955/Y_KX.par
# Energy limits  7.04 - 7.86 KeV
# Detuning = 0.1 Loeffen
# acquisition time per scan point 3 s
# target I0 counts for feedback 1.21399e+06 1.29394e+06 counts/s, tif = 1, tiw = 0.1
# E(keV), alpha, E_hdh(keV), I0, I1, (13 fluo channels), point, qg1, T1, T2, (I2, ref)
7.11150265 -0.629352 3605066 6764529 9.50123 144 2758.07 0 0 494950 2.61499 22059.5
7.11200142 -0.566587 3604603 6352185 9.50123 145 2757.31 0 0 475928 2.59129 22063.3
7.11250067 -0.498263 3601646 5927806 9.50123 146 2756.54 0 0 458833 2.55872 22067.1
7.11300516 -0.449873 3603310 5650398 9.50123 147 2755.02 0 0 452790 2.52405 22071
7.11350346 -0.41621 3599677 5457844 9.50123 148 2754.25 0 0 429870 2.54133 22074.5
7.11400318 -0.387468 3596925 5299154 9.50123 149 2752.73 0 0 425934 2.52102 22078.3
7.11450243 -0.360537 3599230 5161653 9.50123 150 2750.44 0 0 410028 2.53279 22082.7
7.1150012 -0.336445 3602440 5043280 9.50123 151 2748.91 0 0 398058 2.53921 22086.3
7.11550093 -0.318594 3600419 4951272 9.50123 152 2748.15 0 0 394974 2.52858 22090.1
7.1160059 -0.30759 3603077 4900702 9.50123 153 2747.39 0 0 389961 2.53109 22093.7
7.11650467 -0.301895 3601028 4870098 9.50123 154 2746.62 0 0 382979 2.54289 22097.5
7.11700487 -0.297911 3600489 4850012 9.50123 155 2745.86 0 0 384638 2.53443 22101.3
7.1175046 -0.290412 3600968 4814416 9.50123 156 2745.1 0 0 383086 2.53111 22105.1
7.11800385 -0.273098 3600933 4731729 9.50123 157 2744.34 0 0 375205 2.53457 22108.9
7.11850405 -0.24186 3600936 4586209 9.50123 158 2743.57 0 0 367922 2.52294 22112.7
7.11900425 -0.201549 3604002 4408760 9.50123 159 2742.81 0 0 362528 2.49825 22116.9
7.1195035 -0.15822 3605367 4223411 9.50123 160 2742.81 0 0 347711 2.49703 22120.4
7.12000418 -0.11342 3601925 4034525 9.50123 161 2743.57 0 0 333569 2.49279 22124.1
7.12050438 -0.0660435 3601368 3847245 9.50123 162 2743.57 0 0 327670 2.4631 22127.9
7.1210041 -0.0166404 3600196 3660606 9.50123 163 2743.57 0 0 305631 2.483 22131.7
7.12150478 0.0332635 3601104 3483289 9.50123 164 2742.81 0 0 299172 2.45471 22135.5
7.12200546 0.0786164 3598346 3326291 9.50123 165 2742.81 0 0 284547 2.45871 22139.4
7.12250042 0.1169 3601191 3203887 9.50123 166 2742.05 0 0 274832 2.45596 22142.9
7.1230011 0.150078 3595092 3094082 9.50123 167 2742.05 0 0 267672 2.44748 22146.8
7.1235013 0.178664 3593599 3005638 9.50123 168 2740.52 0 0 267247 2.42007 22150.6
7.12400246 0.203862 3593261 2930572 9.50123 169 2738.99 0 0 264084 2.40668 22154.2
7.12450266 0.226315 3588587 2861780 9.50123 170 2737.47 0 0 251442 2.43198 22158
7.12500429 0.246685 3588008 2803621 9.50123 171 2734.42 0 0 247382 2.42773 22161.9
7.12550545 0.26501 3588183 2752849 9.50123 172 2731.36 0 0 248347 2.40556 22166.2
7.12600088 0.282384 3586410 2704095 9.50123 173 2728.31 0 0 246388 2.39561 22170
7.12650204 0.299702 3588472 2659198 9.50123 174 2725.26 0 0 244560 2.38632 22173.8
7.12700272 0.317226 3588048 2612694 9.50123 175 2722.21 0 0 237568 2.39768 22177.7
7.12750435 0.33672 3589662 2563410 9.50123 176 2719.16 0 0 232005 2.40233 22181.5
7.12800026 0.358059 3591776 2510765 9.50123 177 2716.87 0 0 227539 2.40102 22185.3
7.12850189 0.382651 3595393 2452240 9.50123 178 2715.34 0 0 222566 2.39953 22188.9
7.129004 0.410478 3596448 2385643 9.50123 179 2714.58 0 0 216669 2.39885 22193
7.12950516 0.440198 3600235 2318224 9.50123 180 2713.82 0 0 208318 2.40949 22196.6
7.13000202 0.469439 3600482 2251571 9.50123 181 2714.58 0 0 211293 2.36614 22200.4
7.13050318 0.495858 3597862 2191270 9.50123 182 2715.34 0 0 195489 2.41673 22204
7.13100529 0.517065 3592358 2142009 9.50123 183 2715.34 0 0 191527 2.41447 22207.9
7.13150167 0.528547 3594155 2118614 9.50123 184 2713.82 0 0 195773 2.38156 22211.6
7.13200426 0.527875 3591645 2118557 9.50123 185 2713.05 0 0 196657 2.37703 22215.4
7.13250065 0.515308 3592607 2145923 9.50123 186 2711.53 0 0 193299 2.40708 22219
7.13300323 0.493959 3590824 2191142 9.50123 187 2710.77 0 0 196234 2.41287 22222.9
7.13350582 0.468885 3594315 2248960 9.50123 188 2709.24 0 0 203004 2.405 22227
7.13400221 0.443034 3595316 2308499 9.50123 189 2708.48 0 0 206843 2.41239 22230.5
7.13450527 0.41888 3595521 2365074 9.50123 190 2708.48 0 0 211551 2.4141 22234.7
7.13500214 0.397816 3598795 2417618 9.50123 191 2708.48 0 0 216473 2.41307 22238.2
7.13550472 0.380408 3597023 2458861 9.50123 192 2709.24 0 0 220497 2.41157 22241.9
7.13600206 0.367457 3597785 2491441 9.50123 193 2710 0 0 218344 2.43454 22245.5
7.13650513 0.358322 3593883 2511578 9.50123 194 2710.77 0 0 224825 2.41334 22249.6
7.13700247 0.352971 3596219 2526695 9.50123 195 2710.77 0 0 226306 2.41278 22253.2
7.13750553 0.350787 3593873 2530568 9.50123 196 2711.53 0 0 226485 2.41352 22257
7.13800287 0.351808 3596282 2529679 9.50123 197 2711.53 0 0 226570 2.41279 22260.6
7.13850021 0.355696 3595966 2519642 9.50123 198 2712.29 0 0 226937 2.4072 22264.1
7.13900375 0.362167 3594949 2502681 9.50123 199 2713.05 0 0 223930 2.41378 22267.9
7.13950157 0.370073 3596698 2484182 9.50123 200 2713.82 0 0 222129 2.41444 22271.5
7.14000511 0.378973 3595012 2461015 9.50123 201 2714.58 0 0 221528 2.40778 22275.3
7.14050293 0.386938 3592233 2439605 9.50123 202 2715.34 0 0 219669 2.40747 22278.9
7.1410017 0.394496 3547197 2390880 9.50123 203 2715.34 0 0 214595 2.41066 22283
7.14150476 0.399149 3613443 2424225 9.50123 204 2704.66 0 0 217716 2.41007 22286.5
7.14200354 0.401809 3608449 2414445 9.50123 205 2710 0 0 217067 2.40902 22290.1
7.14250135 0.402233 3606975 2412435 9.50123 206 2713.82 0 0 217076 2.40814 22293.7
7.14300585 0.400732 3601476 2412374 9.50123 207 2717.63 0 0 217003 2.40845 22297.5
7.14350414 0.397783 3599399 2418103 9.50123 208 2719.92 0 0 218400 2.40441 22301.1
7.14400244 0.394401 3595359 2423573 9.50123 209 2722.21 0 0 214350 2.42539 22304.7
7.14450169 0.391274 3455241 2336415 9.50123 210 2722.97 0 0 210392 2.4074 22308.5
7.14499998 0.388698 3635074 2464357 9.50123 211 2690.17 0 0 218741 2.4218 22312.2
7.14550447 0.388295 3623323 2457383 9.50123 212 2700.85 0 0 224136 2.3946 22316
7.14600325 0.390002 3614469 2447195 9.50123 213 2709.24 0 0 214869 2.43267 22319.6
7.14650249 0.394113 3607550 2432491 9.50123 214 2715.34 0 0 220779 2.39951 22323.1
7.14700174 0.40014 3601826 2414037 9.50123 215 2719.92 0 0 217938 2.40484 22326.7
7.14750051 0.408494 3599358 2392315 9.50123 216 2722.97 0 0 214955 2.40959 22330.3
7.14799976 0.418287 3596344 2367017 9.50123 217 2725.26 0 0 213571 2.40541 22333.9
7.14850473 0.428812 3592873 2339974 9.50123 218 2726.79 0 0 210668 2.40761 22337.7
7.14900446 0.438962 3594063 2317111 9.50123 219 2727.55 0 0 209862 2.40162 22341.3
7.14950371 0.448587 3591855 2293507 9.50123 220 2729.08 0 0 209456 2.39332 22344.8
7.15000343 0.456674 3592414 2275388 9.50123 221 2729.84 0 0 206316 2.40049 22348.4
7.15050316 0.462882 3592129 2261127 9.50123 222 2730.6 0 0 205905 2.3962 22352
7.15100288 0.467694 3591093 2249622 9.50123 223 2731.36 0 0 205170 2.39468 22355.6
7.15150309 0.471612 3593453 2242299 9.50123 224 2732.13 0 0 204678 2.39382 22359.5
7.15200233 0.474895 3590533 2233133 9.50123 225 2733.65 0 0 204811 2.38907 22363
7.15250254 0.477585 3593184 2228778 9.50123 226 2734.42 0 0 202658 2.39769 22366.6
7.15300274 0.480247 3592946 2222706 9.50123 227 2735.94 0 0 201191 2.40222 22370.2
7.15350294 0.482319 3589908 2216229 9.50123 228 2737.47 0 0 200638 2.40206 22373.8
7.15400314 0.483925 3591171 2213452 9.50123 229 2738.23 0 0 205320 2.37774 22377.4
7.15450382 0.484133 3589623 2212038 9.50123 230 2739.76 0 0 197185 2.41752 22380.9
7.15500402 0.483227 3591906 2215451 9.50123 231 2740.52 0 0 197253 2.41872 22384.5
7.15550423 0.481406 3591882 2219474 9.50123 232 2742.05 0 0 198359 2.41494 22388.1
7.15600491 0.478804 3590961 2224686 9.50123 233 2743.57 0 0 196836 2.425 22391.7
7.15650034 0.476056 3591183 2230946 9.50123 234 2745.1 0 0 193974 2.44245 22395.2
7.15700102 0.473295 3588200 2235255 9.50123 235 2746.62 0 0 196375 2.43208 22398.8
7.15750217 0.470612 3587326 2240715 9.50123 236 2747.39 0 0 202845 2.40211 22402.4
7.15800285 0.468415 3585389 2244431 9.50123 237 2748.15 0 0 204604 2.39513 22406
7.15850401 0.466682 3585868 2248623 9.50123 238 2748.15 0 0 203019 2.40477 22409.6
7.15900517 0.465656 3584752 2250232 9.50123 239 2748.91 0 0 198346 2.42877 22413.1
7.1595006 0.465036 3583622 2250917 9.50123 240 2748.91 0 0 199079 2.42539 22416.7
7.16000175 0.464666 3582465 2251023 9.50123 241 2748.91 0 0 199676 2.42244 22420.3
7.16050339 0.464162 3581318 2251438 9.50123 242 2748.91 0 0 198002 2.43104 22423.9
7.16100454 0.463781 3580001 2251467 9.50123 243 2748.15 0 0 202075 2.4107 22427.4
7.16150045 0.463005 3578554 2252304 9.50123 244 2747.39 0 0 199014 2.42633 22431
7.16200209 0.461589 3579155 2255875 9.50123 245 2746.62 0 0 199003 2.42797 22434.6
7.1625042 0.460166 3577241 2257879 9.50123 246 2745.86 0 0 200817 2.41978 22438.2
7.16300583 0.457764 3579064 2264462 9.50123 247 2744.34 0 0 202138 2.41614 22441.8
7.16350222 0.455469 3577813 2268871 9.50123 248 2743.57 0 0 202333 2.41712 22445.4
7.16400385 0.452691 3579242 2276093 9.50123 249 2742.81 0 0 203776 2.41319 22448.9
